timestamp,热水回水温度,热水出水温度,冷冻水回水温度,冷冻水出水温度
2018-01-01T00:03:19Z,24.38,89.42,21.96,17.53
2018-01-01T00:08:19Z,24.36,89.73,21.95,17.53
2018-01-01T00:13:19Z,24.34,89.4,21.96,17.52
2018-01-01T00:18:19Z,24.31,89.74,21.95,17.52
2018-01-01T00:23:19Z,24.29,90.04,21.95,17.53
2018-01-01T00:28:19Z,24.26,88.16,21.95,17.52
2018-01-01T00:33:19Z,24.23,87.54,21.95,17.51
2018-01-01T00:38:19Z,24.21,88.86,21.95,17.52
2018-01-01T00:43:19Z,24.18,89.47,21.95,17.52
2018-01-01T00:48:19Z,24.16,89.75,21.96,17.52
2018-01-01T00:53:19Z,24.13,87.21,21.95,17.51
2018-01-01T00:58:19Z,24.1,88.62,21.94,17.51
2018-01-01T01:03:19Z,24.08,89.5,21.95,17.51
2018-01-01T01:08:19Z,24.05,90.21,21.95,17.52
2018-01-01T01:13:19Z,24.03,87.49,21.94,17.51
2018-01-01T01:18:19Z,24.01,89.07,21.93,17.5
2018-01-01T01:23:19Z,23.99,90.56,21.94,17.51
2018-01-01T01:28:19Z,23.97,87.66,21.94,17.51
2018-01-01T01:33:19Z,23.95,89.53,21.94,17.5
2018-01-01T01:38:19Z,23.92,88.28,21.93,17.5
2018-01-01T01:43:19Z,23.89,88.85,21.93,17.5
2018-01-01T01:48:19Z,23.87,90.24,21.93,17.5
2018-01-01T01:53:19Z,23.84,88.56,21.93,17.5
2018-01-01T01:58:19Z,23.82,90.49,21.92,17.5
2018-01-01T02:03:19Z,23.79,88.12,21.93,17.5
2018-01-01T02:08:19Z,23.77,90.13,21.92,17.5
2018-01-01T02:13:19Z,23.74,88.26,21.92,17.49
2018-01-01T02:18:19Z,23.72,90.26,21.92,17.49
2018-01-01T02:23:19Z,23.7,88.19,21.92,17.49
2018-01-01T02:28:19Z,23.68,89.4,21.92,17.49
2018-01-01T02:33:19Z,23.66,90.78,21.91,17.49
2018-01-01T02:38:19Z,23.63,87.96,21.91,17.49
2018-01-01T02:43:19Z,23.61,88.74,21.91,17.49
2018-01-01T02:48:19Z,23.59,89.71,21.91,17.49
2018-01-01T02:53:19Z,23.57,90.34,21.9,17.48
2018-01-01T02:58:19Z,23.55,87.82,21.91,17.49
2018-01-01T03:03:19Z,23.52,88.73,21.91,17.48
2018-01-01T03:08:19Z,23.5,89.94,21.91,17.49
2018-01-01T03:13:19Z,23.48,89.42,21.9,17.48
2018-01-01T03:18:19Z,23.45,87.42,21.9,17.48
2018-01-01T03:23:19Z,23.43,87.39,21.9,17.48
2018-01-01T03:28:19Z,23.4,89.8,21.9,17.48
2018-01-01T03:33:19Z,23.38,88.95,21.89,17.47
2018-01-01T03:38:19Z,23.36,89.21,21.89,17.48
2018-01-01T03:43:19Z,23.34,89.29,21.89,17.47
2018-01-01T03:48:19Z,23.32,88.96,21.89,17.47
2018-01-01T03:53:19Z,23.3,89.4,21.89,17.47
2018-01-01T03:58:19Z,23.28,89.53,21.89,17.47
2018-01-01T04:03:19Z,23.26,89.53,21.89,17.47
2018-01-01T04:08:19Z,23.24,89.2,21.89,17.47
2018-01-01T04:13:19Z,23.21,89.07,21.88,17.46
2018-01-01T04:18:19Z,23.19,88.94,21.88,17.46
2018-01-01T04:23:19Z,23.17,89.23,21.89,17.46
2018-01-01T04:28:19Z,23.15,89.23,21.88,17.46
2018-01-01T04:33:19Z,23.13,89.23,21.88,17.46
2018-01-01T04:38:19Z,23.11,89.49,21.87,17.46
2018-01-01T04:43:19Z,23.08,87.07,21.88,17.46
2018-01-01T04:48:19Z,23.07,89.35,21.87,17.46
2018-01-01T04:53:19Z,23.04,89.45,21.86,17.45
2018-01-01T04:58:19Z,23.02,88.02,21.87,17.45
2018-01-01T05:03:19Z,23.0,89.18,21.87,17.45
2018-01-01T05:08:19Z,22.98,87.34,21.86,17.45
2018-01-01T05:13:19Z,22.95,83.05,21.86,17.45
2018-01-01T05:18:19Z,22.93,84.83,21.86,17.44
2018-01-01T05:23:19Z,22.91,89.12,21.86,17.44
2018-01-01T05:28:19Z,22.88,87.85,21.86,17.44
2018-01-01T05:33:19Z,22.86,89.47,21.85,17.43
2018-01-01T05:38:19Z,22.83,89.04,21.85,17.43
2018-01-01T05:43:19Z,22.81,89.36,21.85,17.43
2018-01-01T05:48:19Z,22.79,88.93,21.84,17.43
2018-01-01T05:53:19Z,22.77,88.18,21.84,17.43
2018-01-01T05:58:19Z,22.75,89.5,21.84,17.42
2018-01-01T06:03:19Z,22.72,89.51,21.83,17.42
2018-01-01T06:08:19Z,22.7,89.07,21.83,17.42
2018-01-01T06:13:19Z,22.68,87.73,21.83,17.42
2018-01-01T06:18:19Z,22.65,87.68,21.83,17.42
2018-01-01T06:23:19Z,22.64,87.75,21.83,17.42
2018-01-01T06:28:19Z,22.61,87.88,21.82,17.42
2018-01-01T06:33:19Z,22.58,89.68,21.82,17.41
2018-01-01T06:38:19Z,22.56,89.22,21.81,17.4
2018-01-01T06:43:19Z,22.53,89.61,21.81,17.4
2018-01-01T06:48:19Z,22.51,88.93,21.81,17.4
2018-01-01T06:53:19Z,22.5,87.65,21.81,17.4
2018-01-01T06:58:19Z,22.47,87.88,21.8,17.4
2018-01-01T07:03:19Z,22.45,87.57,21.8,17.4
2018-01-01T07:08:19Z,22.43,87.8,21.79,17.4
2018-01-01T07:13:19Z,22.4,86.37,21.79,17.4
2018-01-01T07:18:19Z,22.38,85.63,21.79,17.39
2018-01-01T07:23:19Z,22.36,86.03,21.79,17.39
2018-01-01T07:28:19Z,22.35,88.69,21.78,17.39
2018-01-01T07:33:19Z,22.34,89.51,21.79,17.39
2018-01-01T07:38:19Z,22.33,88.41,21.78,17.39
2018-01-01T07:43:19Z,22.31,87.7,21.78,17.38
2018-01-01T07:48:19Z,22.29,86.1,21.78,17.39
2018-01-01T07:53:19Z,22.27,84.7,21.78,17.39
2018-01-01T07:58:19Z,22.25,84.92,21.78,17.38
2018-01-01T08:03:19Z,22.24,85.57,21.77,17.38
2018-01-01T08:08:19Z,22.22,85.95,21.77,17.38
2018-01-01T08:13:19Z,22.2,86.19,21.76,17.38
2018-01-01T08:18:19Z,22.19,86.24,21.77,17.38
2018-01-01T08:23:20Z,22.17,85.62,21.77,17.38
2018-01-01T08:28:19Z,22.15,85.75,21.76,17.38
2018-01-01T08:33:19Z,22.14,86.84,21.76,17.38
2018-01-01T08:38:19Z,22.12,87.69,21.76,17.38
2018-01-01T08:43:19Z,22.1,88.46,21.76,17.38
2018-01-01T08:48:19Z,22.09,88.56,21.76,17.38
2018-01-01T08:53:19Z,22.07,88.49,21.76,17.38
2018-01-01T08:58:20Z,22.05,88.05,21.76,17.38
2018-01-01T09:03:19Z,22.04,87.61,21.76,17.38
2018-01-01T09:08:19Z,22.03,87.57,21.76,17.38
2018-01-01T09:13:19Z,22.01,87.89,21.77,17.38
2018-01-01T09:18:19Z,21.99,88.18,21.76,17.38
2018-01-01T09:23:19Z,21.98,85.55,21.77,17.38
2018-01-01T09:28:19Z,21.96,83.54,21.76,17.38
2018-01-01T09:33:19Z,21.94,83.1,21.76,17.39
2018-01-01T09:38:20Z,21.93,85.63,21.76,17.38
2018-01-01T09:43:19Z,21.91,87.08,21.76,17.39
2018-01-01T09:48:19Z,21.89,88.0,21.76,17.39
2018-01-01T09:53:19Z,21.87,87.86,21.76,17.39
2018-01-01T09:58:19Z,21.86,87.89,21.76,17.39
2018-01-01T10:03:19Z,21.84,87.41,21.76,17.39
2018-01-01T10:08:19Z,21.82,87.98,21.76,17.39
2018-01-01T10:13:19Z,21.81,85.53,21.76,17.39
2018-01-01T10:18:19Z,21.79,84.53,21.76,17.39
2018-01-01T10:23:19Z,21.79,82.29,21.76,17.39
2018-01-01T10:28:19Z,21.77,82.59,21.76,17.39
2018-01-01T10:33:19Z,21.75,82.07,21.76,17.39
2018-01-01T10:38:19Z,21.74,82.99,21.76,17.39
2018-01-01T10:43:19Z,21.74,81.88,21.76,17.39
2018-01-01T10:48:20Z,21.72,82.14,21.76,17.39
2018-01-01T10:53:19Z,21.7,81.92,21.76,17.39
2018-01-01T10:58:19Z,21.69,81.49,21.76,17.39
2018-01-01T11:03:19Z,21.68,80.74,21.76,17.39
2018-01-01T11:08:20Z,21.67,81.2,21.76,17.39
2018-01-01T11:13:19Z,21.67,81.04,21.76,17.39
2018-01-01T11:18:20Z,21.66,80.94,21.76,17.39
2018-01-01T11:23:20Z,21.65,81.35,21.76,17.39
2018-01-01T11:28:19Z,21.63,82.33,21.76,17.39
2018-01-01T11:33:20Z,21.62,82.54,21.76,17.39
2018-01-01T11:38:19Z,21.61,83.21,21.76,17.39
2018-01-01T11:43:19Z,21.6,83.08,21.75,17.39
2018-01-01T11:48:20Z,21.58,83.17,21.76,17.39
2018-01-01T11:53:20Z,21.57,82.95,21.76,17.39
2018-01-01T11:58:20Z,21.56,82.75,21.76,17.39
2018-01-01T12:03:20Z,21.55,82.73,21.76,17.39
2018-01-01T12:08:20Z,21.53,83.44,21.76,17.4
2018-01-01T12:13:20Z,21.53,83.35,21.76,17.39
2018-01-01T12:18:20Z,21.51,83.33,21.76,17.39
2018-01-01T12:23:20Z,21.5,82.77,21.76,17.39
2018-01-01T12:28:19Z,21.49,83.34,21.77,17.39
2018-01-01T12:33:20Z,21.47,82.37,21.77,17.4
2018-01-01T12:38:20Z,21.46,82.1,21.76,17.39
2018-01-01T12:43:20Z,21.45,82.02,21.77,17.39
2018-01-01T12:48:19Z,21.44,81.95,21.77,17.4
2018-01-01T12:53:20Z,21.43,81.52,21.77,17.39
2018-01-01T12:58:20Z,21.41,81.23,21.77,17.39
2018-01-01T13:03:20Z,21.4,81.96,21.77,17.39
2018-01-01T13:08:20Z,21.39,81.5,21.78,17.4
2018-01-01T13:13:20Z,21.38,81.73,21.78,17.4
2018-01-01T13:18:20Z,21.37,82.03,21.76,17.39
2018-01-01T13:23:20Z,21.36,82.43,21.77,17.4
2018-01-01T13:28:20Z,21.34,82.78,21.78,17.4
2018-01-01T13:33:20Z,21.34,83.05,21.78,17.4
2018-01-01T13:38:20Z,21.33,83.23,21.78,17.4
2018-01-01T13:43:20Z,21.31,82.93,21.77,17.4
2018-01-01T13:48:20Z,21.3,83.47,21.78,17.4
2018-01-01T13:53:20Z,21.29,82.9,21.78,17.4
2018-01-01T13:58:20Z,21.28,82.77,21.78,17.4
2018-01-01T14:03:20Z,21.27,83.17,21.78,17.4
2018-01-01T14:08:20Z,21.26,82.97,21.78,17.4
2018-01-01T14:13:20Z,21.25,83.29,21.78,17.4
2018-01-01T14:18:20Z,21.24,82.72,21.78,17.4
2018-01-01T14:23:20Z,21.23,82.79,21.78,17.4
2018-01-01T14:28:20Z,21.22,83.01,21.79,17.4
2018-01-01T14:33:20Z,21.21,83.71,21.78,17.4
2018-01-01T14:38:20Z,21.2,83.58,21.79,17.41
2018-01-01T14:43:20Z,21.19,83.18,21.79,17.4
2018-01-01T14:48:20Z,21.18,83.33,21.79,17.4
2018-01-01T14:53:20Z,21.17,83.26,21.79,17.41
2018-01-01T14:58:20Z,21.15,82.83,21.79,17.41
2018-01-01T15:03:20Z,21.14,83.02,21.79,17.41
2018-01-01T15:08:20Z,21.14,82.9,21.8,17.41
2018-01-01T15:13:20Z,21.12,83.46,21.8,17.41
2018-01-01T15:18:20Z,21.12,83.52,21.79,17.41
2018-01-01T15:23:20Z,21.1,84.33,21.8,17.41
2018-01-01T15:28:20Z,21.09,83.91,21.81,17.41
2018-01-01T15:33:20Z,21.08,84.69,21.8,17.41
2018-01-01T15:38:20Z,21.08,84.41,21.8,17.41
2018-01-01T15:43:20Z,21.07,83.87,21.8,17.41
2018-01-01T15:48:20Z,21.06,83.04,21.81,17.42
2018-01-01T15:53:20Z,21.05,83.04,21.8,17.42
2018-01-01T15:58:20Z,21.03,83.18,21.79,17.41
2018-01-01T16:03:20Z,21.03,84.22,21.81,17.42
2018-01-01T16:08:20Z,21.02,84.55,21.81,17.42
2018-01-01T16:13:20Z,21.01,85.3,21.8,17.42
2018-01-01T16:18:20Z,21.0,84.92,21.8,17.42
2018-01-01T16:23:20Z,20.99,84.85,21.81,17.42
2018-01-01T16:28:20Z,20.98,85.09,21.81,17.42
2018-01-01T16:33:20Z,20.96,85.18,21.81,17.42
2018-01-01T16:38:20Z,20.95,85.48,21.81,17.42
2018-01-01T16:43:20Z,20.95,84.96,21.81,17.42
2018-01-01T16:48:20Z,20.94,84.46,21.81,17.42
2018-01-01T16:53:20Z,20.93,85.04,21.81,17.42
2018-01-01T16:58:20Z,20.92,85.01,21.8,17.41
2018-01-01T17:03:20Z,20.91,84.88,21.81,17.42
2018-01-01T17:08:20Z,20.9,84.88,21.81,17.42
2018-01-01T17:13:20Z,20.89,84.9,21.81,17.42
2018-01-01T17:18:20Z,20.88,84.36,21.81,17.42
2018-01-01T17:23:20Z,20.87,84.54,21.81,17.42
2018-01-01T17:28:20Z,20.86,85.66,21.81,17.42
2018-01-01T17:33:20Z,20.85,84.68,21.82,17.42
2018-01-01T17:38:20Z,20.84,85.28,21.81,17.42
2018-01-01T17:43:20Z,20.83,84.79,21.81,17.42
2018-01-01T17:48:20Z,20.82,85.13,21.82,17.42
2018-01-01T17:53:20Z,20.81,84.96,21.81,17.42
2018-01-01T17:58:20Z,20.8,84.67,21.81,17.42
2018-01-01T18:03:20Z,20.79,85.16,21.81,17.42
2018-01-01T18:08:20Z,20.78,85.44,21.82,17.43
2018-01-01T18:13:20Z,20.77,84.88,21.81,17.42
2018-01-01T18:18:20Z,20.76,85.2,21.81,17.42
2018-01-01T18:23:20Z,20.75,85.23,21.81,17.42
2018-01-01T18:28:20Z,20.74,85.13,21.82,17.42
2018-01-01T18:33:20Z,20.74,85.55,21.81,17.41
2018-01-01T18:38:20Z,20.72,85.23,21.81,17.42
2018-01-01T18:43:20Z,20.71,85.48,21.82,17.42
2018-01-01T18:48:20Z,20.7,84.53,21.82,17.41
2018-01-01T18:53:20Z,20.7,85.54,21.81,17.41
2018-01-01T18:58:20Z,20.69,85.51,21.82,17.41
2018-01-01T19:03:20Z,20.68,84.75,21.82,17.41
2018-01-01T19:08:20Z,20.67,85.04,21.82,17.41
2018-01-01T19:13:20Z,20.66,84.97,21.82,17.42
2018-01-01T19:18:20Z,20.65,85.46,21.82,17.42
2018-01-01T19:23:20Z,20.64,85.39,21.82,17.42
2018-01-01T19:28:20Z,20.63,85.6,21.83,17.42
2018-01-01T19:33:20Z,20.63,85.73,21.82,17.41
2018-01-01T19:38:20Z,20.62,86.19,21.82,17.41
2018-01-01T19:43:20Z,20.62,85.46,21.83,17.41
2018-01-01T19:48:20Z,20.6,85.49,21.83,17.42
2018-01-01T19:53:20Z,20.6,85.25,21.82,17.41
2018-01-01T19:58:20Z,20.59,85.01,21.82,17.41
2018-01-01T20:03:20Z,20.59,85.78,21.82,17.41
2018-01-01T20:08:20Z,20.58,85.45,21.82,17.42
2018-01-01T20:13:20Z,20.57,86.34,21.82,17.42
2018-01-01T20:18:20Z,20.56,86.04,21.82,17.41
2018-01-01T20:23:20Z,20.55,85.3,21.82,17.41
2018-01-01T20:28:20Z,20.54,85.9,21.82,17.41
2018-01-01T20:33:20Z,20.53,84.8,21.82,17.41
2018-01-01T20:38:20Z,20.52,84.64,21.82,17.41
2018-01-01T20:43:20Z,20.51,84.68,21.83,17.41
2018-01-01T20:48:20Z,20.5,84.38,21.82,17.41
2018-01-01T20:53:20Z,20.49,84.52,21.83,17.41
2018-01-01T20:58:20Z,20.49,84.18,21.82,17.4
2018-01-01T21:03:20Z,20.48,85.4,21.82,17.41
2018-01-01T21:08:20Z,20.47,85.96,21.82,17.41
2018-01-01T21:13:20Z,20.46,85.86,21.82,17.41
2018-01-01T21:18:20Z,20.45,86.17,21.82,17.4
2018-01-01T21:23:20Z,20.45,85.98,21.83,17.41
2018-01-01T21:28:20Z,20.44,86.8,21.82,17.41
2018-01-01T21:33:20Z,20.44,86.34,21.82,17.41
2018-01-01T21:38:20Z,20.44,87.26,21.83,17.41
2018-01-01T21:43:20Z,20.43,87.41,21.83,17.41
2018-01-01T21:48:20Z,20.42,87.97,21.82,17.41
2018-01-01T21:53:20Z,20.41,87.63,21.83,17.41
2018-01-01T21:58:20Z,20.4,88.01,21.83,17.41
2018-01-01T22:03:20Z,20.4,89.32,21.83,17.41
2018-01-01T22:08:20Z,20.39,89.69,21.83,17.41
2018-01-01T22:13:20Z,20.39,87.24,21.83,17.42
2018-01-01T22:18:20Z,20.38,88.47,21.83,17.41
2018-01-01T22:23:20Z,20.37,89.99,21.84,17.41
2018-01-01T22:28:20Z,20.36,88.5,21.83,17.41
2018-01-01T22:33:20Z,20.35,88.54,21.83,17.41
2018-01-01T22:38:20Z,20.35,90.08,21.83,17.4
2018-01-01T22:43:20Z,20.34,88.01,21.83,17.41
2018-01-01T22:48:20Z,20.33,90.0,21.84,17.41
2018-01-01T22:53:20Z,20.33,88.49,21.83,17.41
2018-01-01T22:58:20Z,20.32,90.28,21.84,17.41
2018-01-01T23:03:20Z,20.31,88.56,21.84,17.41
2018-01-01T23:08:20Z,20.3,90.83,21.84,17.41
2018-01-01T23:13:20Z,20.3,89.42,21.83,17.41
2018-01-01T23:18:20Z,20.29,88.81,21.84,17.41
2018-01-01T23:23:20Z,20.28,89.81,21.84,17.41
2018-01-01T23:28:20Z,20.28,90.42,21.84,17.42
2018-01-01T23:33:20Z,20.27,88.73,21.84,17.41
2018-01-01T23:38:20Z,20.26,89.2,21.84,17.41
2018-01-01T23:43:20Z,20.25,90.88,21.84,17.41
2018-01-01T23:48:20Z,20.25,89.23,21.84,17.41
2018-01-01T23:53:20Z,20.24,88.08,21.84,17.41
2018-01-01T23:58:20Z,20.24,90.21,21.84,17.42
2018-01-02T00:03:20Z,20.23,90.79,21.84,17.41
2018-01-02T00:08:20Z,20.22,89.8,21.84,17.41
2018-01-02T00:13:20Z,20.21,89.1,21.84,17.41
2018-01-02T00:18:20Z,20.21,89.44,21.84,17.41
2018-01-02T00:23:20Z,20.2,90.14,21.84,17.41
2018-01-02T00:28:20Z,20.19,91.22,21.84,17.42
2018-01-02T00:33:20Z,20.19,91.43,21.84,17.42
2018-01-02T00:38:20Z,20.18,91.53,21.85,17.42
2018-01-02T00:43:20Z,20.17,91.26,21.85,17.42
2018-01-02T00:48:20Z,20.17,91.19,21.84,17.42
2018-01-02T00:53:20Z,20.16,91.6,21.84,17.41
2018-01-02T00:58:20Z,20.15,91.41,21.84,17.42
2018-01-02T01:03:21Z,20.15,91.41,21.84,17.42
2018-01-02T01:08:21Z,20.14,91.85,21.85,17.42
2018-01-02T01:13:21Z,20.14,91.58,21.84,17.41
2018-01-02T01:18:20Z,20.13,91.69,21.85,17.42
2018-01-02T01:23:20Z,20.12,91.18,21.84,17.42
2018-01-02T01:28:21Z,20.12,90.18,21.85,17.41
2018-01-02T01:33:20Z,20.11,89.91,21.84,17.42
2018-01-02T01:38:21Z,20.11,89.72,21.85,17.42
2018-01-02T01:43:20Z,20.1,90.1,21.85,17.42
2018-01-02T01:48:20Z,20.1,91.11,21.85,17.42
2018-01-02T01:53:20Z,20.09,92.05,21.85,17.42
2018-01-02T01:58:21Z,20.09,91.52,21.85,17.42
2018-01-02T02:03:21Z,20.08,90.49,21.86,17.43
2018-01-02T02:08:20Z,20.07,89.51,21.86,17.42
2018-01-02T02:13:21Z,20.07,89.78,21.85,17.42
2018-01-02T02:18:21Z,20.06,90.51,21.86,17.42
2018-01-02T02:23:20Z,20.06,91.15,21.86,17.43
2018-01-02T02:28:21Z,20.05,91.59,21.86,17.43
2018-01-02T02:33:21Z,20.04,91.82,21.86,17.42
2018-01-02T02:38:20Z,20.04,90.61,21.87,17.43
2018-01-02T02:43:20Z,20.04,89.47,21.86,17.43
2018-01-02T02:48:20Z,20.03,90.18,21.86,17.43
2018-01-02T02:53:21Z,20.02,92.02,21.87,17.43
2018-01-02T02:58:21Z,20.02,92.05,21.87,17.43
2018-01-02T03:03:21Z,20.01,90.64,21.86,17.43
2018-01-02T03:08:21Z,20.01,90.11,21.87,17.43
2018-01-02T03:13:21Z,20.0,91.11,21.86,17.44
2018-01-02T03:18:21Z,20.0,92.03,21.87,17.44
2018-01-02T03:23:20Z,19.99,91.21,21.87,17.44
2018-01-02T03:28:21Z,19.99,89.74,21.87,17.43
2018-01-02T03:33:21Z,19.98,91.36,21.87,17.44
2018-01-02T03:38:21Z,19.98,92.41,21.87,17.44
2018-01-02T03:43:21Z,19.98,90.3,21.87,17.45
2018-01-02T03:48:21Z,19.97,90.59,21.88,17.44
2018-01-02T03:53:20Z,19.96,91.19,21.88,17.44
2018-01-02T03:58:21Z,19.96,91.55,21.88,17.44
2018-01-02T04:03:21Z,19.95,92.01,21.88,17.45
2018-01-02T04:08:21Z,19.95,91.75,21.88,17.45
2018-01-02T04:13:21Z,19.94,90.56,21.88,17.44
2018-01-02T04:18:21Z,19.94,89.69,21.88,17.45
2018-01-02T04:23:21Z,19.93,90.22,21.88,17.45
2018-01-02T04:28:21Z,19.92,90.21,21.88,17.45
2018-01-02T04:33:21Z,19.91,89.54,21.89,17.44
2018-01-02T04:38:21Z,19.9,89.78,21.89,17.45
2018-01-02T04:43:21Z,19.9,90.33,21.89,17.45
2018-01-02T04:48:21Z,19.89,89.65,21.89,17.45
2018-01-02T04:53:21Z,19.88,89.17,21.89,17.45
2018-01-02T04:58:21Z,19.89,89.62,21.9,17.45
2018-01-02T05:03:21Z,19.88,89.1,21.89,17.46
2018-01-02T05:08:21Z,19.87,90.56,21.89,17.45
2018-01-02T05:13:21Z,19.87,90.37,21.9,17.45
2018-01-02T05:18:21Z,19.87,87.74,21.9,17.45
2018-01-02T05:23:21Z,19.87,88.68,21.89,17.45
2018-01-02T05:28:21Z,19.86,88.36,21.89,17.45
2018-01-02T05:33:21Z,19.85,88.01,21.89,17.44
2018-01-02T05:38:21Z,19.85,87.1,21.9,17.45
2018-01-02T05:43:21Z,19.85,88.1,21.9,17.45
2018-01-02T05:48:21Z,19.85,87.13,21.9,17.45
2018-01-02T05:53:21Z,19.84,87.07,21.9,17.45
2018-01-02T05:58:21Z,19.84,86.87,21.9,17.45
2018-01-02T06:03:21Z,19.83,87.32,21.9,17.45
2018-01-02T06:08:21Z,19.83,87.4,21.9,17.45
2018-01-02T06:13:21Z,19.82,87.64,21.9,17.44
2018-01-02T06:18:21Z,19.82,86.62,21.91,17.45
2018-01-02T06:23:21Z,19.81,86.92,21.9,17.45
2018-01-02T06:28:21Z,19.81,87.54,21.91,17.46
2018-01-02T06:33:21Z,19.81,87.74,21.9,17.46
2018-01-02T06:38:21Z,19.8,88.03,21.91,17.45
2018-01-02T06:43:21Z,19.8,88.16,21.91,17.45
2018-01-02T06:48:21Z,19.8,87.87,21.92,17.46
2018-01-02T06:53:21Z,19.79,86.37,21.92,17.45
2018-01-02T06:58:21Z,19.79,86.39,21.92,17.45
2018-01-02T07:03:21Z,19.78,89.08,21.92,17.45
2018-01-02T07:08:21Z,19.77,88.51,21.92,17.46
2018-01-02T07:13:21Z,19.76,88.82,21.93,17.46
2018-01-02T07:18:21Z,19.75,88.04,21.93,17.46
2018-01-02T07:23:21Z,19.75,86.77,21.92,17.45
2018-01-02T07:28:21Z,19.75,85.5,21.92,17.45
2018-01-02T07:33:21Z,19.74,87.25,21.93,17.46
2018-01-02T07:38:21Z,19.74,90.25,21.93,17.46
2018-01-02T07:43:21Z,19.74,86.41,21.93,17.46
2018-01-02T07:48:21Z,19.74,86.17,21.93,17.46
2018-01-02T07:53:21Z,19.73,88.49,21.94,17.46
2018-01-02T07:58:21Z,19.73,87.79,21.94,17.46
2018-01-02T08:03:21Z,19.72,88.26,21.94,17.46
2018-01-02T08:08:21Z,19.72,87.58,21.94,17.46
2018-01-02T08:13:21Z,19.72,86.19,21.95,17.46
2018-01-02T08:18:21Z,19.71,85.3,21.95,17.47
2018-01-02T08:23:21Z,19.71,85.39,21.95,17.47
2018-01-02T08:28:21Z,19.71,85.78,21.95,17.46
2018-01-02T08:33:21Z,19.7,84.9,21.96,17.46
2018-01-02T08:38:21Z,19.7,85.0,21.96,17.47
2018-01-02T08:43:21Z,19.7,85.74,21.95,17.47
2018-01-02T08:48:21Z,19.7,86.36,21.96,17.47
2018-01-02T08:53:21Z,19.69,83.86,21.96,17.48
2018-01-02T08:58:21Z,19.69,81.11,21.97,17.48
2018-01-02T09:03:21Z,19.69,80.63,21.97,17.48
2018-01-02T09:08:21Z,19.69,80.77,21.97,17.47
2018-01-02T09:13:21Z,19.69,80.74,21.98,17.48
2018-01-02T09:18:21Z,19.69,81.9,21.98,17.48
2018-01-02T09:23:21Z,19.69,82.37,21.97,17.48
2018-01-02T09:28:21Z,19.69,82.01,21.98,17.48
2018-01-02T09:33:21Z,19.68,81.27,21.98,17.49
2018-01-02T09:38:21Z,19.68,80.73,21.99,17.49
2018-01-02T09:43:21Z,19.68,79.27,21.99,17.49
2018-01-02T09:48:21Z,19.68,78.51,21.98,17.49
2018-01-02T09:53:21Z,19.67,78.85,21.99,17.49
2018-01-02T09:58:21Z,19.68,77.94,22.0,17.5
2018-01-02T10:03:21Z,19.67,77.65,22.0,17.49
2018-01-02T10:08:21Z,19.67,77.59,21.99,17.49
2018-01-02T10:13:21Z,19.67,77.97,22.0,17.5
2018-01-02T10:18:21Z,21.63,67.45,22.0,17.5
2018-01-02T10:23:21Z,60.56,60.07,22.0,17.5
2018-01-02T10:28:21Z,61.11,62.78,21.99,17.5
2018-01-02T10:33:21Z,61.14,70.89,21.99,17.51
2018-01-02T10:38:21Z,61.33,79.53,22.0,17.51
2018-01-02T10:43:21Z,62.03,81.35,22.0,17.51
2018-01-02T10:48:21Z,62.61,82.66,21.99,17.51
2018-01-02T10:53:21Z,62.16,82.33,22.0,17.5
2018-01-02T10:58:21Z,61.5,82.38,22.0,17.52
2018-01-02T11:03:21Z,61.71,82.42,22.0,17.51
2018-01-02T11:08:21Z,60.42,81.12,22.0,17.51
2018-01-02T11:13:21Z,60.76,81.78,22.01,17.51
2018-01-02T11:18:21Z,60.06,81.0,22.01,17.52
2018-01-02T11:23:21Z,61.21,80.74,22.01,17.52
2018-01-02T11:28:21Z,60.97,81.96,22.02,17.52
2018-01-02T11:33:21Z,59.7,80.8,22.02,17.52
2018-01-02T11:38:21Z,61.07,82.11,22.03,17.53
2018-01-02T11:43:21Z,60.08,81.19,22.02,17.53
2018-01-02T11:48:21Z,61.35,82.18,22.03,17.53
2018-01-02T11:53:21Z,61.04,82.27,22.03,17.53
2018-01-02T11:58:21Z,61.48,82.36,22.04,17.53
2018-01-02T12:03:21Z,60.83,82.03,22.03,17.53
2018-01-02T12:08:21Z,62.25,83.33,22.04,17.53
2018-01-02T12:13:21Z,61.72,82.46,22.04,17.54
2018-01-02T12:18:21Z,62.75,83.78,22.04,17.54
2018-01-02T12:23:21Z,60.01,81.25,22.05,17.54
2018-01-02T12:28:21Z,62.46,83.36,22.05,17.54
2018-01-02T12:33:21Z,60.23,81.19,22.05,17.55
2018-01-02T12:38:21Z,60.83,82.22,22.06,17.56
2018-01-02T12:43:21Z,61.37,82.29,22.05,17.56
2018-01-02T12:48:21Z,60.98,81.84,22.06,17.55
2018-01-02T12:53:21Z,61.86,83.15,22.07,17.55
2018-01-02T12:58:21Z,61.29,82.47,22.07,17.56
2018-01-02T13:03:21Z,61.38,82.48,22.07,17.56
2018-01-02T13:08:21Z,61.66,82.82,22.07,17.56
2018-01-02T13:13:21Z,61.36,82.53,22.08,17.56
2018-01-02T13:18:21Z,62.27,82.7,22.08,17.57
2018-01-02T13:23:21Z,61.8,83.15,22.08,17.57
2018-01-02T13:28:21Z,61.11,82.42,22.08,17.57
