timestamp,热总能量计累计热量,总冷累计能量（kWh）
2018-02-03T01:19:51Z,17646.51,2726.25
2018-02-03T01:20:00Z,17646.51,2726.25
2018-02-03T01:24:51Z,17646.51,2726.25
2018-02-03T01:25:00Z,17646.51,2726.25
2018-02-03T01:29:51Z,17646.51,2726.25
2018-02-03T01:30:00Z,17646.51,2726.25
2018-02-03T01:34:51Z,17646.51,2726.25
2018-02-03T01:35:00Z,17646.51,2726.25
2018-02-03T01:39:51Z,17646.51,2726.25
2018-02-03T01:40:00Z,17646.51,2726.25
2018-02-03T01:44:51Z,17646.51,2726.25
2018-02-03T01:45:00Z,17646.51,2726.25
2018-02-03T01:49:51Z,17646.51,2726.25
2018-02-03T01:50:00Z,17646.51,2726.25
2018-02-03T01:54:51Z,17646.51,2726.25
2018-02-03T01:55:00Z,17646.51,2726.25
2018-02-03T01:59:51Z,17646.51,2726.25
2018-02-03T02:00:00Z,17646.51,2726.25
2018-02-03T02:04:51Z,17646.51,2726.25
2018-02-03T02:05:00Z,17646.51,2726.25
2018-02-03T02:09:51Z,17646.51,2726.25
2018-02-03T02:10:00Z,17646.51,2726.25
2018-02-03T02:14:51Z,17646.51,2726.25
2018-02-03T02:15:00Z,17646.51,2726.25
2018-02-03T02:19:51Z,17646.51,2726.25
2018-02-03T02:20:00Z,17646.51,2726.25
2018-02-03T02:24:51Z,17646.51,2726.25
2018-02-03T02:25:00Z,17646.51,2726.25
2018-02-03T02:29:51Z,17646.51,2726.25
2018-02-03T02:30:00Z,17646.51,2726.25
2018-02-03T02:34:51Z,17646.51,2726.25
2018-02-03T02:35:00Z,17646.51,2726.25
2018-02-03T02:39:51Z,17646.51,2726.25
2018-02-03T02:40:00Z,17646.51,2726.25
2018-02-03T02:44:51Z,17646.51,2726.25
2018-02-03T02:45:00Z,17646.51,2726.25
2018-02-03T02:49:51Z,17646.51,2726.25
2018-02-03T02:50:00Z,17646.51,2726.25
2018-02-03T02:54:51Z,17646.51,2726.25
2018-02-03T02:55:00Z,17646.51,2726.25
2018-02-03T02:59:51Z,17646.51,2726.25
2018-02-03T03:00:00Z,17646.51,2726.25
2018-02-03T03:04:51Z,17646.51,2726.25
2018-02-03T03:05:00Z,17646.51,2726.25
2018-02-03T03:09:51Z,17646.51,2726.25
2018-02-03T03:10:00Z,17646.51,2726.25
2018-02-03T03:14:51Z,17646.51,2726.25
2018-02-03T03:15:00Z,17646.51,2726.25
2018-02-03T03:19:51Z,17646.51,2726.25
2018-02-03T03:20:00Z,17646.51,2726.25
2018-02-03T03:24:51Z,17646.51,2726.25
2018-02-03T03:25:00Z,17646.51,2726.25
2018-02-03T03:29:51Z,17646.51,2726.25
2018-02-03T03:30:00Z,17646.51,2726.25
2018-02-03T03:34:51Z,17646.51,2726.25
2018-02-03T03:35:00Z,17646.51,2726.25
2018-02-03T03:39:51Z,17646.51,2726.25
2018-02-03T03:40:00Z,17646.51,2726.25
2018-02-03T03:44:51Z,17646.51,2726.25
2018-02-03T03:45:00Z,17646.51,2726.25
2018-02-03T03:49:51Z,17646.51,2726.25
2018-02-03T03:50:00Z,17646.51,2726.25
2018-02-03T03:54:51Z,17646.51,2726.25
2018-02-03T03:55:00Z,17646.51,2726.25
2018-02-03T03:59:51Z,17646.51,2726.25
2018-02-03T04:00:00Z,17646.51,2726.25
2018-02-03T04:04:51Z,17646.51,2726.25
2018-02-03T04:05:00Z,17646.51,2726.25
2018-02-03T04:09:51Z,17646.51,2726.25
2018-02-03T04:10:00Z,17646.51,2726.25
2018-02-03T04:14:51Z,17646.51,2726.25
2018-02-03T04:15:00Z,17646.51,2726.25
2018-02-03T04:19:51Z,17646.51,2726.25
2018-02-03T04:20:00Z,17646.51,2726.25
2018-02-03T04:24:51Z,17646.51,2726.25
2018-02-03T04:25:00Z,17646.51,2726.25
2018-02-03T04:29:51Z,17646.51,2726.25
2018-02-03T04:30:00Z,17646.51,2726.25
2018-02-03T04:34:51Z,17646.51,2726.25
2018-02-03T04:35:00Z,17646.51,2726.25
2018-02-03T04:39:51Z,17646.51,2726.25
2018-02-03T04:40:00Z,17646.51,2726.25
2018-02-03T04:44:51Z,17646.51,2726.25
2018-02-03T04:45:00Z,17646.51,2726.25
2018-02-03T04:49:51Z,17646.51,2726.25
2018-02-03T04:50:00Z,17646.51,2726.25
2018-02-03T04:54:51Z,17646.51,2726.25
2018-02-03T04:55:00Z,17646.51,2726.25
2018-02-03T04:59:51Z,17646.51,2726.25
2018-02-03T05:00:00Z,17646.51,2726.25
2018-02-03T05:04:51Z,17646.51,2726.25
2018-02-03T05:05:00Z,17646.51,2726.25
2018-02-03T05:09:51Z,17646.51,2726.25
2018-02-03T05:10:00Z,17646.51,2726.25
2018-02-03T05:14:51Z,17646.51,2726.25
2018-02-03T05:15:00Z,17646.51,2726.25
2018-02-03T05:19:51Z,17646.51,2726.25
2018-02-03T05:20:00Z,17646.51,2726.25
2018-02-03T05:24:51Z,17646.51,2726.25
2018-02-03T05:25:00Z,17646.51,2726.25
2018-02-03T05:29:51Z,17646.51,2726.25
2018-02-03T05:30:00Z,17646.51,2726.25
2018-02-03T05:34:51Z,17646.51,2726.25
2018-02-03T05:35:00Z,17646.51,2726.25
2018-02-03T05:39:51Z,17646.51,2726.25
2018-02-03T05:40:00Z,17646.51,2726.25
2018-02-03T05:44:51Z,17646.51,2726.25
2018-02-03T05:45:00Z,17646.51,2726.25
2018-02-03T05:49:51Z,17646.51,2726.25
2018-02-03T05:50:00Z,17646.51,2726.25
2018-02-03T05:54:51Z,17646.51,2726.25
2018-02-03T05:55:00Z,17646.51,2726.25
2018-02-03T05:59:51Z,17646.51,2726.25
2018-02-03T06:00:00Z,17646.51,2726.25
2018-02-03T06:04:51Z,17646.51,2726.25
2018-02-03T06:05:00Z,17646.51,2726.25
2018-02-03T06:09:51Z,17646.51,2726.25
2018-02-03T06:10:00Z,17646.51,2726.25
2018-02-03T06:14:51Z,17646.51,2726.25
2018-02-03T06:15:00Z,17646.51,2726.25
2018-02-03T06:19:51Z,17646.51,2726.25
2018-02-03T06:20:00Z,17646.51,2726.25
2018-02-03T06:24:51Z,17646.51,2726.25
2018-02-03T06:25:00Z,17646.51,2726.25
2018-02-03T06:29:51Z,17646.51,2726.25
2018-02-03T06:30:00Z,17646.51,2726.25
2018-02-03T06:34:51Z,17646.51,2726.25
2018-02-03T06:35:00Z,17646.51,2726.25
2018-02-03T06:39:51Z,17646.51,2726.25
2018-02-03T06:40:00Z,17646.51,2726.25
2018-02-03T06:44:51Z,17646.51,2726.25
2018-02-03T06:45:00Z,17646.51,2726.25
2018-02-03T06:49:51Z,17646.51,2726.25
2018-02-03T06:50:00Z,17646.51,2726.25
2018-02-03T06:54:51Z,17646.51,2726.25
2018-02-03T06:55:00Z,17646.51,2726.25
2018-02-03T06:59:51Z,17646.51,2726.25
2018-02-03T07:00:00Z,17646.51,2726.25
2018-02-03T07:04:51Z,17646.51,2726.25
2018-02-03T07:05:00Z,17646.51,2726.25
2018-02-03T07:09:51Z,17646.51,2726.25
2018-02-03T07:10:00Z,17646.51,2726.25
2018-02-03T07:14:51Z,17646.51,2726.25
2018-02-03T07:15:00Z,17646.51,2726.25
2018-02-03T07:19:51Z,17646.51,2726.25
2018-02-03T07:20:00Z,17646.51,2726.25
2018-02-03T07:24:51Z,17646.51,2726.25
2018-02-03T07:25:00Z,17646.51,2726.25
2018-02-03T07:29:51Z,17646.51,2726.25
2018-02-03T07:30:00Z,17646.51,2726.25
2018-02-03T07:34:51Z,17646.51,2726.25
2018-02-03T07:35:00Z,17646.51,2726.25
2018-02-03T07:39:51Z,17646.51,2726.25
2018-02-03T07:40:00Z,17646.51,2726.25
2018-02-03T07:44:51Z,17646.51,2726.25
2018-02-03T07:45:00Z,17646.51,2726.25
2018-02-03T07:49:51Z,17646.51,2726.25
2018-02-03T07:50:00Z,17646.51,2726.25
2018-02-03T07:54:51Z,17646.51,2726.25
2018-02-03T07:55:00Z,17646.51,2726.25
2018-02-03T07:59:51Z,17646.51,2726.25
2018-02-03T08:00:00Z,17646.51,2726.25
2018-02-03T08:04:51Z,17646.51,2726.25
2018-02-03T08:05:00Z,17646.51,2726.25
2018-02-03T08:09:52Z,17646.51,2726.25
2018-02-03T08:10:00Z,17646.51,2726.25
2018-02-03T08:14:51Z,17646.51,2726.25
2018-02-03T08:15:00Z,17646.51,2726.25
2018-02-03T08:19:51Z,17646.51,2726.25
2018-02-03T08:20:00Z,17646.51,2726.25
2018-02-03T08:24:51Z,17646.51,2726.25
2018-02-03T08:25:00Z,17646.51,2726.25
2018-02-03T08:29:51Z,17646.51,2726.25
2018-02-03T08:30:00Z,17646.51,2726.25
2018-02-03T08:34:51Z,17646.51,2726.25
2018-02-03T08:35:00Z,17646.51,2726.25
2018-02-03T08:39:51Z,17646.51,2726.25
2018-02-03T08:40:00Z,17646.51,2726.25
2018-02-03T08:44:51Z,17646.51,2726.25
2018-02-03T08:45:00Z,17646.51,2726.25
2018-02-03T08:49:51Z,17646.51,2726.25
2018-02-03T08:50:00Z,17646.51,2726.25
2018-02-03T08:54:51Z,17646.51,2726.25
2018-02-03T08:55:00Z,17646.51,2726.25
2018-02-03T08:59:51Z,17646.51,2726.25
2018-02-03T09:00:00Z,17646.51,2726.25
2018-02-03T09:04:51Z,17646.51,2726.25
2018-02-03T09:05:00Z,17646.51,2726.25
2018-02-03T09:09:51Z,17646.51,2726.25
2018-02-03T09:10:00Z,17646.51,2726.25
2018-02-03T09:14:51Z,17646.51,2726.25
2018-02-03T09:15:00Z,17646.51,2726.25
2018-02-03T09:19:51Z,17646.51,2726.25
2018-02-03T09:20:00Z,17646.51,2726.25
2018-02-03T09:24:51Z,17646.51,2726.25
2018-02-03T09:25:00Z,17646.51,2726.25
2018-02-03T09:29:51Z,17646.51,2726.25
2018-02-03T09:30:00Z,17646.51,2726.25
2018-02-03T09:34:51Z,17646.51,2726.25
2018-02-03T09:35:00Z,17646.51,2726.25
2018-02-03T09:39:51Z,17646.51,2726.25
2018-02-03T09:40:00Z,17646.51,2726.25
2018-02-03T09:44:51Z,17646.51,2726.25
2018-02-03T09:45:00Z,17646.51,2726.25
2018-02-03T09:49:51Z,17646.51,2726.25
2018-02-03T09:50:00Z,17646.51,2726.25
2018-02-03T09:54:51Z,17646.51,2726.25
2018-02-03T09:55:00Z,17646.51,2726.25
2018-02-03T09:59:52Z,17646.51,2726.25
2018-02-03T10:00:00Z,17646.51,2726.25
2018-02-03T10:04:51Z,17646.51,2726.25
2018-02-03T10:05:00Z,17646.51,2726.25
2018-02-03T10:09:52Z,17646.51,2726.25
2018-02-03T10:10:00Z,17646.51,2726.25
2018-02-03T10:14:51Z,17646.51,2726.25
2018-02-03T10:15:00Z,17646.51,2726.25
2018-02-03T10:19:51Z,17646.51,2726.25
2018-02-03T10:20:00Z,17646.51,2726.25
2018-02-03T10:24:52Z,17646.51,2726.25
2018-02-03T10:25:00Z,17646.51,2726.25
2018-02-03T10:29:52Z,17646.51,2726.25
2018-02-03T10:30:00Z,17646.51,2726.25
2018-02-03T10:34:51Z,17646.51,2726.25
2018-02-03T10:35:00Z,17646.51,2726.25
2018-02-03T10:39:51Z,17646.51,2726.25
2018-02-03T10:40:00Z,17646.51,2726.25
2018-02-03T10:44:51Z,17646.51,2726.25
2018-02-03T10:45:00Z,17646.51,2726.25
2018-02-03T10:49:52Z,17646.51,2726.25
2018-02-03T10:50:00Z,17646.51,2726.25
2018-02-03T10:54:51Z,17646.51,2726.25
2018-02-03T10:55:00Z,17646.51,2726.25
2018-02-03T10:59:51Z,17646.51,2726.25
2018-02-03T11:00:00Z,17646.51,2726.25
2018-02-03T11:04:51Z,17646.51,2726.25
2018-02-03T11:05:00Z,17646.51,2726.25
2018-02-03T11:09:51Z,17646.51,2726.25
2018-02-03T11:10:00Z,17646.51,2726.25
2018-02-03T11:14:51Z,17646.51,2726.25
2018-02-03T11:15:00Z,17646.51,2726.25
2018-02-03T11:19:51Z,17646.51,2726.25
2018-02-03T11:20:00Z,17646.51,2726.25
2018-02-03T11:24:51Z,17646.51,2726.25
2018-02-03T11:25:00Z,17646.51,2726.25
2018-02-03T11:29:52Z,17646.51,2726.25
2018-02-03T11:30:00Z,17646.51,2726.25
2018-02-03T11:34:51Z,17646.51,2726.25
2018-02-03T11:35:00Z,17646.51,2726.25
2018-02-03T11:39:51Z,17646.51,2726.25
2018-02-03T11:40:00Z,17646.51,2726.25
2018-02-03T11:44:51Z,17646.51,2726.25
2018-02-03T11:45:00Z,17646.51,2726.25
2018-02-03T11:49:51Z,17646.51,2726.25
2018-02-03T11:50:00Z,17646.51,2726.25
2018-02-03T11:54:52Z,17646.51,2726.25
2018-02-03T11:55:00Z,17646.51,2726.25
2018-02-03T11:59:51Z,17646.51,2726.25
2018-02-03T12:00:00Z,17646.51,2726.25
2018-02-03T12:04:51Z,17646.51,2726.25
2018-02-03T12:05:00Z,17646.51,2726.25
2018-02-03T12:09:51Z,17646.51,2726.25
2018-02-03T12:10:00Z,17646.51,2726.25
2018-02-03T12:14:52Z,17646.51,2726.25
2018-02-03T12:15:00Z,17646.51,2726.25
2018-02-03T12:19:52Z,17646.51,2726.25
2018-02-03T12:20:00Z,17646.51,2726.25
2018-02-03T12:24:51Z,17646.51,2726.25
2018-02-03T12:25:00Z,17646.51,2726.25
2018-02-03T12:29:51Z,17646.51,2726.25
2018-02-03T12:30:00Z,17646.51,2726.25
2018-02-03T12:34:51Z,17646.51,2726.25
2018-02-03T12:35:00Z,17646.51,2726.25
2018-02-03T12:39:51Z,17646.51,2726.25
2018-02-03T12:40:00Z,17646.51,2726.25
2018-02-03T12:44:51Z,17646.51,2726.25
2018-02-03T12:45:00Z,17646.51,2726.25
2018-02-03T12:49:51Z,17646.51,2726.25
2018-02-03T12:50:00Z,17646.51,2726.25
2018-02-03T12:54:52Z,17646.51,2726.25
2018-02-03T12:55:00Z,17646.51,2726.25
2018-02-03T12:59:52Z,17646.51,2726.25
2018-02-03T13:00:00Z,17646.51,2726.25
2018-02-03T13:04:52Z,17646.51,2726.25
2018-02-03T13:05:00Z,17646.51,2726.25
2018-02-03T13:09:51Z,17646.51,2726.25
2018-02-03T13:10:00Z,17646.51,2726.25
2018-02-03T13:14:51Z,17646.51,2726.25
2018-02-03T13:15:00Z,17646.51,2726.25
2018-02-03T13:19:51Z,17646.51,2726.25
2018-02-03T13:20:00Z,17646.51,2726.25
2018-02-03T13:24:51Z,17646.51,2726.25
2018-02-03T13:25:00Z,17646.51,2726.25
2018-02-03T13:29:51Z,17646.51,2726.25
2018-02-03T13:30:00Z,17646.51,2726.25
2018-02-03T13:34:51Z,17646.51,2726.25
2018-02-03T13:35:00Z,17646.51,2726.25
2018-02-03T13:39:51Z,17646.51,2726.25
2018-02-03T13:40:00Z,17646.51,2726.25
2018-02-03T13:44:52Z,17646.51,2726.25
2018-02-03T13:45:00Z,17646.51,2726.25
2018-02-03T13:49:52Z,17646.51,2726.25
2018-02-03T13:50:00Z,17646.51,2726.25
2018-02-03T13:54:51Z,17646.51,2726.25
2018-02-03T13:55:00Z,17646.51,2726.25
2018-02-03T13:59:52Z,17646.51,2726.25
2018-02-03T14:00:00Z,17646.51,2726.25
2018-02-03T14:04:52Z,17646.51,2726.25
2018-02-03T14:05:00Z,17646.51,2726.25
2018-02-03T14:09:52Z,17646.51,2726.25
2018-02-03T14:10:00Z,17646.51,2726.25
2018-02-03T14:14:51Z,17646.51,2726.25
2018-02-03T14:15:00Z,17646.51,2726.25
2018-02-03T14:19:52Z,17646.51,2726.25
2018-02-03T14:20:00Z,17646.51,2726.25
2018-02-03T14:24:51Z,17646.51,2726.25
2018-02-03T14:25:00Z,17646.51,2726.25
2018-02-03T14:29:52Z,17646.51,2726.25
2018-02-03T14:30:00Z,17646.51,2726.25
2018-02-03T14:34:52Z,17646.51,2726.25
2018-02-03T14:35:00Z,17646.51,2726.25
2018-02-03T14:39:52Z,17646.51,2726.25
2018-02-03T14:40:00Z,17646.51,2726.25
2018-02-03T14:44:51Z,17646.51,2726.25
2018-02-03T14:45:00Z,17646.51,2726.25
2018-02-03T14:49:52Z,17646.51,2726.25
2018-02-03T14:50:00Z,17646.51,2726.25
2018-02-03T14:54:52Z,17646.51,2726.25
2018-02-03T14:55:00Z,17646.51,2726.25
2018-02-03T14:59:52Z,17646.51,2726.25
2018-02-03T15:00:00Z,17646.51,2726.25
2018-02-03T15:04:51Z,17646.51,2726.25
2018-02-03T15:05:00Z,17646.51,2726.25
2018-02-03T15:09:52Z,17646.51,2726.25
2018-02-03T15:10:00Z,17646.51,2726.25
2018-02-03T15:14:52Z,17646.51,2726.25
2018-02-03T15:15:00Z,17646.51,2726.25
2018-02-03T15:19:52Z,17646.51,2726.25
2018-02-03T15:20:00Z,17646.51,2726.25
2018-02-03T15:24:51Z,17646.51,2726.25
2018-02-03T15:25:00Z,17646.51,2726.25
2018-02-03T15:29:52Z,17646.51,2726.25
2018-02-03T15:30:00Z,17646.51,2726.25
2018-02-03T15:34:52Z,17646.51,2726.25
2018-02-03T15:35:00Z,17646.51,2726.25
2018-02-03T15:39:52Z,17646.51,2726.25
2018-02-03T15:40:00Z,17646.51,2726.25
2018-02-03T15:44:52Z,17646.51,2726.25
2018-02-03T15:45:00Z,17646.51,2726.25
2018-02-03T15:49:52Z,17646.51,2726.25
2018-02-03T15:50:00Z,17646.51,2726.25
2018-02-03T15:54:52Z,17646.51,2726.25
2018-02-03T15:55:00Z,17646.51,2726.25
2018-02-03T15:59:52Z,17646.51,2726.25
2018-02-03T16:00:00Z,17646.51,2726.25
2018-02-03T16:04:52Z,17646.51,2726.25
2018-02-03T16:05:00Z,17646.51,2726.25
2018-02-03T16:09:52Z,17646.51,2726.25
2018-02-03T16:10:00Z,17646.51,2726.25
2018-02-03T16:14:52Z,17646.51,2726.25
2018-02-03T16:15:00Z,17646.51,2726.25
2018-02-03T16:19:52Z,17646.51,2726.25
2018-02-03T16:20:00Z,17646.51,2726.25
2018-02-03T16:24:52Z,17646.51,2726.25
2018-02-03T16:25:00Z,17646.51,2726.25
2018-02-03T16:29:52Z,17646.51,2726.25
2018-02-03T16:30:00Z,17646.51,2726.25
2018-02-03T16:34:52Z,17646.51,2726.25
2018-02-03T16:35:00Z,17646.51,2726.25
2018-02-03T16:39:52Z,17646.51,2726.25
2018-02-03T16:40:00Z,17646.51,2726.25
2018-02-03T16:44:52Z,17646.51,2726.25
2018-02-03T16:45:00Z,17646.51,2726.25
2018-02-03T16:49:52Z,17646.51,2726.25
2018-02-03T16:50:00Z,17646.51,2726.25
2018-02-03T16:54:52Z,17646.51,2726.25
2018-02-03T16:55:00Z,17646.51,2726.25
2018-02-03T16:59:52Z,17646.51,2726.25
2018-02-03T17:00:00Z,17646.51,2726.25
2018-02-03T17:04:51Z,17646.51,2726.25
2018-02-03T17:05:00Z,17646.51,2726.25
2018-02-03T17:09:52Z,17646.51,2726.25
2018-02-03T17:10:00Z,17646.51,2726.25
2018-02-03T17:14:52Z,17646.51,2726.25
2018-02-03T17:15:00Z,17646.51,2726.25
2018-02-03T17:19:52Z,17646.51,2726.25
2018-02-03T17:20:00Z,17646.51,2726.25
2018-02-03T17:24:52Z,17646.51,2726.25
2018-02-03T17:25:00Z,17646.51,2726.25
2018-02-03T17:29:52Z,17646.51,2726.25
2018-02-03T17:30:00Z,17646.51,2726.25
2018-02-03T17:34:52Z,17646.51,2726.25
2018-02-03T17:35:00Z,17646.51,2726.25
2018-02-03T17:39:52Z,17646.51,2726.25
2018-02-03T17:40:00Z,17646.51,2726.25
2018-02-03T17:44:52Z,17646.51,2726.25
2018-02-03T17:45:00Z,17646.51,2726.25
2018-02-03T17:49:52Z,17646.51,2726.25
2018-02-03T17:50:00Z,17646.51,2726.25
2018-02-03T17:54:52Z,17646.51,2726.25
2018-02-03T17:55:00Z,17646.51,2726.25
2018-02-03T17:59:52Z,17646.51,2726.25
2018-02-03T18:00:00Z,17646.51,2726.25
2018-02-03T18:04:52Z,17646.51,2726.25
2018-02-03T18:05:00Z,17646.51,2726.25
2018-02-03T18:09:52Z,17646.51,2726.25
2018-02-03T18:10:00Z,17646.51,2726.25
2018-02-03T18:14:52Z,17646.51,2726.25
2018-02-03T18:15:00Z,17646.51,2726.25
2018-02-03T18:19:52Z,17646.51,2726.25
2018-02-03T18:20:00Z,17646.51,2726.25
2018-02-03T18:24:52Z,17646.51,2726.25
2018-02-03T18:25:00Z,17646.51,2726.25
2018-02-03T18:29:52Z,17646.51,2726.25
2018-02-03T18:30:00Z,17646.51,2726.25
2018-02-03T18:34:52Z,17646.51,2726.25
2018-02-03T18:35:00Z,17646.51,2726.25
2018-02-03T18:39:52Z,17646.51,2726.25
2018-02-03T18:40:00Z,17646.51,2726.25
2018-02-03T18:44:52Z,17646.51,2726.25
2018-02-03T18:45:00Z,17646.51,2726.25
2018-02-03T18:49:52Z,17646.51,2726.25
2018-02-03T18:50:00Z,17646.51,2726.25
2018-02-03T18:54:52Z,17646.51,2726.25
2018-02-03T18:55:00Z,17646.51,2726.25
2018-02-03T18:59:52Z,17646.51,2726.25
2018-02-03T19:00:00Z,17646.51,2726.25
2018-02-03T19:04:52Z,17646.51,2726.25
2018-02-03T19:05:00Z,17646.51,2726.25
2018-02-03T19:09:52Z,17646.51,2726.25
2018-02-03T19:10:00Z,17646.51,2726.25
2018-02-03T19:14:52Z,17646.51,2726.25
2018-02-03T19:15:00Z,17646.51,2726.25
2018-02-03T19:19:52Z,17646.51,2726.25
2018-02-03T19:20:00Z,17646.51,2726.25
2018-02-03T19:24:52Z,17646.51,2726.25
2018-02-03T19:25:00Z,17646.51,2726.25
2018-02-03T19:29:52Z,17646.51,2726.25
2018-02-03T19:30:00Z,17646.51,2726.25
2018-02-03T19:34:52Z,17646.51,2726.25
2018-02-03T19:35:00Z,17646.51,2726.25
2018-02-03T19:39:52Z,17646.51,2726.25
2018-02-03T19:40:00Z,17646.51,2726.25
2018-02-03T19:44:52Z,17646.51,2726.25
2018-02-03T19:45:00Z,17646.51,2726.25
2018-02-03T19:49:52Z,17646.51,2726.25
2018-02-03T19:50:00Z,17646.51,2726.25
2018-02-03T19:54:52Z,17646.51,2726.25
2018-02-03T19:55:00Z,17646.51,2726.25
2018-02-03T19:59:52Z,17646.51,2726.25
2018-02-03T20:00:00Z,17646.51,2726.25
2018-02-03T20:04:52Z,17646.51,2726.25
2018-02-03T20:05:00Z,17646.51,2726.25
2018-02-03T20:09:52Z,17646.51,2726.25
2018-02-03T20:10:00Z,17646.51,2726.25
2018-02-03T20:14:52Z,17646.51,2726.25
2018-02-03T20:15:00Z,17646.51,2726.25
2018-02-03T20:19:52Z,17646.51,2726.25
2018-02-03T20:20:00Z,17646.51,2726.25
2018-02-03T20:24:52Z,17646.51,2726.25
2018-02-03T20:25:00Z,17646.51,2726.25
2018-02-03T20:29:52Z,17646.51,2726.25
2018-02-03T20:30:00Z,17646.51,2726.25
2018-02-03T20:34:52Z,17646.51,2726.25
2018-02-03T20:35:00Z,17646.51,2726.25
2018-02-03T20:39:52Z,17646.51,2726.25
2018-02-03T20:40:00Z,17646.51,2726.25
2018-02-03T20:44:52Z,17646.51,2726.25
2018-02-03T20:45:00Z,17646.51,2726.25
2018-02-03T20:49:52Z,17646.51,2726.25
2018-02-03T20:50:00Z,17646.51,2726.25
2018-02-03T20:54:52Z,17646.51,2726.25
2018-02-03T20:55:00Z,17646.51,2726.25
2018-02-03T20:59:52Z,17646.51,2726.25
2018-02-03T21:00:00Z,17646.51,2726.25
2018-02-03T21:04:52Z,17646.51,2726.25
2018-02-03T21:05:00Z,17646.51,2726.25
2018-02-03T21:09:52Z,17646.51,2726.25
2018-02-03T21:10:00Z,17646.51,2726.25
2018-02-03T21:14:52Z,17646.51,2726.25
2018-02-03T21:15:00Z,17646.51,2726.25
2018-02-03T21:19:52Z,17646.51,2726.25
2018-02-03T21:20:00Z,17646.51,2726.25
2018-02-03T21:24:52Z,17646.51,2726.25
2018-02-03T21:25:00Z,17646.51,2726.25
2018-02-03T21:29:52Z,17646.51,2726.25
2018-02-03T21:30:00Z,17646.51,2726.25
2018-02-03T21:34:52Z,17646.51,2726.25
2018-02-03T21:35:00Z,17646.51,2726.25
2018-02-03T21:39:52Z,17646.51,2726.25
2018-02-03T21:40:00Z,17646.51,2726.25
2018-02-03T21:44:52Z,17646.51,2726.25
2018-02-03T21:45:00Z,17646.51,2726.25
2018-02-03T21:49:52Z,17646.51,2726.25
2018-02-03T21:50:00Z,17646.51,2726.25
2018-02-03T21:54:52Z,17646.51,2726.25
2018-02-03T21:55:00Z,17646.51,2726.25
2018-02-03T21:59:52Z,17646.51,2726.25
2018-02-03T22:00:00Z,17646.51,2726.25
2018-02-03T22:04:52Z,17646.51,2726.25
2018-02-03T22:05:00Z,17646.51,2726.25
2018-02-03T22:09:52Z,17646.51,2726.25
2018-02-03T22:10:00Z,17646.51,2726.25
2018-02-03T22:14:52Z,17646.51,2726.25
2018-02-03T22:15:00Z,17646.51,2726.25
2018-02-03T22:19:52Z,17646.51,2726.25
2018-02-03T22:20:00Z,17646.51,2726.25
2018-02-03T22:24:52Z,17646.51,2726.25
2018-02-03T22:25:00Z,17646.51,2726.25
2018-02-03T22:29:52Z,17646.51,2726.25
2018-02-03T22:30:00Z,17646.51,2726.25
2018-02-03T22:34:52Z,17646.51,2726.25
2018-02-03T22:35:00Z,17646.51,2726.25
2018-02-03T22:39:52Z,17646.51,2726.25
2018-02-03T22:40:00Z,17646.51,2726.25
2018-02-03T22:44:52Z,17646.51,2726.25
2018-02-03T22:45:00Z,17646.51,2726.25
2018-02-03T22:49:52Z,17646.51,2726.25
2018-02-03T22:50:00Z,17646.51,2726.25
2018-02-03T22:54:52Z,17646.51,2726.25
2018-02-03T22:55:00Z,17646.51,2726.25
2018-02-03T22:59:52Z,17646.51,2726.25
2018-02-03T23:00:00Z,17646.51,2726.25
2018-02-03T23:04:52Z,17646.51,2726.25
2018-02-03T23:05:00Z,17646.51,2726.25
2018-02-03T23:09:52Z,17646.51,2726.25
2018-02-03T23:10:00Z,17646.51,2726.25
2018-02-03T23:14:52Z,17646.51,2726.25
2018-02-03T23:15:00Z,17646.51,2726.25
2018-02-03T23:19:52Z,17646.51,2726.25
2018-02-03T23:20:00Z,17646.51,2726.25
2018-02-03T23:24:52Z,17646.51,2726.25
2018-02-03T23:25:00Z,17646.51,2726.25
2018-02-03T23:29:52Z,17646.51,2726.25
2018-02-03T23:30:00Z,17646.51,2726.25
2018-02-03T23:34:52Z,17646.51,2726.25
2018-02-03T23:35:00Z,17646.51,2726.25
2018-02-03T23:39:52Z,17646.51,2726.25
2018-02-03T23:40:00Z,17646.51,2726.25
2018-02-03T23:44:52Z,17646.51,2726.25
2018-02-03T23:45:00Z,17646.51,2726.25
2018-02-03T23:49:52Z,17646.51,2726.25
2018-02-03T23:50:00Z,17646.51,2726.25
2018-02-03T23:54:52Z,17646.51,2726.25
2018-02-03T23:55:00Z,17646.51,2726.25
2018-02-03T23:59:52Z,17646.51,2726.25
2018-02-04T00:00:00Z,17646.51,2726.25
2018-02-04T00:04:52Z,17646.51,2726.25
2018-02-04T00:05:00Z,17646.51,2726.25
2018-02-04T00:09:52Z,17646.51,2726.25
2018-02-04T00:10:00Z,17646.51,2726.25
2018-02-04T00:14:52Z,17646.51,2726.25
2018-02-04T00:15:00Z,17646.51,2726.25
2018-02-04T00:19:52Z,17646.51,2726.25
2018-02-04T00:20:00Z,17646.51,2726.25
2018-02-04T00:24:52Z,17646.51,2726.25
2018-02-04T00:25:00Z,17646.51,2726.25
2018-02-04T00:29:52Z,17646.51,2726.25
2018-02-04T00:30:00Z,17646.51,2726.25
