timestamp,热水回水温度,热水出水温度,冷冻水回水温度,冷冻水出水温度
2018-01-01T00:03:19Z,19.72,87.09,15.7,87.09
2018-01-01T00:08:19Z,19.7,87.03,15.7,87.03
2018-01-01T00:13:19Z,19.68,87.03,15.7,87.03
2018-01-01T00:18:19Z,19.67,87.07,15.7,87.07
2018-01-01T00:23:19Z,19.65,87.04,15.69,87.05
2018-01-01T00:28:19Z,19.64,87.11,15.69,87.11
2018-01-01T00:33:19Z,19.63,87.13,15.69,87.13
2018-01-01T00:38:19Z,19.61,87.23,15.68,87.23
2018-01-01T00:43:19Z,19.59,87.26,15.68,87.26
2018-01-01T00:48:19Z,19.58,87.24,15.68,87.24
2018-01-01T00:53:19Z,19.56,87.23,15.68,87.23
2018-01-01T00:58:19Z,19.55,87.37,15.67,87.37
2018-01-01T01:03:19Z,19.53,87.32,15.67,87.32
2018-01-01T01:08:19Z,19.52,87.32,15.67,87.33
2018-01-01T01:13:19Z,19.5,87.39,15.67,87.39
2018-01-01T01:18:19Z,19.49,87.52,15.67,87.52
2018-01-01T01:23:19Z,19.48,87.51,15.66,87.51
2018-01-01T01:28:19Z,19.47,87.47,15.66,87.47
2018-01-01T01:33:19Z,19.46,87.55,15.66,87.55
2018-01-01T01:38:19Z,19.44,87.5,15.66,87.5
2018-01-01T01:43:19Z,19.43,87.62,15.66,87.62
2018-01-01T01:48:19Z,19.41,87.62,15.65,87.62
2018-01-01T01:53:19Z,19.39,87.64,15.65,87.64
2018-01-01T01:58:19Z,19.37,87.66,15.65,87.66
2018-01-01T02:03:19Z,19.36,87.61,15.65,87.61
2018-01-01T02:08:19Z,19.35,87.67,15.65,87.67
2018-01-01T02:13:19Z,19.33,87.69,15.64,87.69
2018-01-01T02:18:19Z,19.32,87.74,15.64,87.74
2018-01-01T02:23:19Z,19.31,87.69,15.64,87.69
2018-01-01T02:28:19Z,19.29,87.73,15.64,87.73
2018-01-01T02:33:19Z,19.28,87.7,15.64,87.7
2018-01-01T02:38:19Z,19.27,87.7,15.64,87.7
2018-01-01T02:43:19Z,19.25,87.79,15.63,87.79
2018-01-01T02:48:19Z,19.24,87.78,15.63,87.78
2018-01-01T02:53:19Z,19.23,87.75,15.63,87.75
2018-01-01T02:58:19Z,19.22,87.84,15.63,87.84
2018-01-01T03:03:19Z,19.21,87.64,15.63,87.64
2018-01-01T03:08:19Z,19.19,87.45,15.63,87.45
2018-01-01T03:13:19Z,19.17,87.6,15.62,87.6
2018-01-01T03:18:19Z,19.16,87.53,15.62,87.53
2018-01-01T03:23:19Z,19.14,87.58,15.62,87.58
2018-01-01T03:28:19Z,19.13,87.69,15.62,87.69
2018-01-01T03:33:19Z,19.11,87.68,15.62,87.68
2018-01-01T03:38:19Z,19.1,87.52,15.61,87.52
2018-01-01T03:43:19Z,19.09,87.62,15.61,87.62
2018-01-01T03:48:19Z,19.08,87.66,15.61,87.66
2018-01-01T03:53:19Z,19.06,87.48,15.6,87.48
2018-01-01T03:58:19Z,19.05,87.4,15.61,87.4
2018-01-01T04:03:19Z,19.04,87.61,15.6,87.61
2018-01-01T04:08:19Z,19.02,87.57,15.6,87.57
2018-01-01T04:13:19Z,19.01,87.6,15.6,87.6
2018-01-01T04:18:19Z,19.0,87.67,15.6,87.67
2018-01-01T04:23:19Z,18.99,87.73,15.59,87.73
2018-01-01T04:28:19Z,18.98,87.7,15.59,87.7
2018-01-01T04:33:19Z,18.98,87.73,15.59,87.73
2018-01-01T04:38:19Z,18.96,87.73,15.59,87.73
2018-01-01T04:43:19Z,18.95,87.75,15.59,87.75
2018-01-01T04:48:19Z,18.94,87.68,15.58,87.68
2018-01-01T04:53:19Z,18.93,87.66,15.58,87.66
2018-01-01T04:58:19Z,18.91,87.71,15.58,87.71
2018-01-01T05:03:19Z,18.9,87.64,15.58,87.64
2018-01-01T05:08:19Z,18.88,87.44,15.58,87.44
2018-01-01T05:13:19Z,18.87,87.54,15.57,87.54
2018-01-01T05:18:19Z,18.85,87.05,15.57,87.03
2018-01-01T05:23:19Z,18.84,86.62,15.57,86.62
2018-01-01T05:28:19Z,18.82,86.98,15.56,86.98
2018-01-01T05:33:19Z,18.81,87.05,15.56,87.05
2018-01-01T05:38:19Z,18.79,87.08,15.56,87.08
2018-01-01T05:43:19Z,18.78,86.99,15.56,86.99
2018-01-01T05:48:19Z,18.76,87.2,15.55,87.2
2018-01-01T05:53:19Z,18.75,87.06,15.55,87.07
2018-01-01T05:58:19Z,18.73,87.33,15.55,87.33
2018-01-01T06:03:19Z,18.72,87.3,15.54,87.3
2018-01-01T06:08:19Z,18.7,87.35,15.54,87.35
2018-01-01T06:13:19Z,18.69,87.25,15.53,87.25
2018-01-01T06:18:19Z,18.67,87.19,15.53,87.19
2018-01-01T06:23:19Z,18.66,87.24,15.53,87.24
2018-01-01T06:28:19Z,18.64,87.28,15.53,87.28
2018-01-01T06:33:19Z,18.63,87.38,15.53,87.38
2018-01-01T06:38:19Z,18.6,87.48,15.53,87.48
2018-01-01T06:43:19Z,18.59,87.33,15.52,87.33
2018-01-01T06:48:19Z,18.58,87.43,15.52,87.43
2018-01-01T06:53:19Z,18.57,87.47,15.52,87.47
2018-01-01T06:58:19Z,18.55,87.47,15.51,87.47
2018-01-01T07:03:19Z,18.53,87.21,15.51,87.2
2018-01-01T07:08:19Z,18.51,87.04,15.51,87.04
2018-01-01T07:13:19Z,18.5,86.95,15.51,86.95
2018-01-01T07:18:19Z,18.48,86.9,15.5,86.9
2018-01-01T07:23:19Z,18.47,86.59,15.5,86.59
2018-01-01T07:28:19Z,18.46,86.35,15.5,86.35
2018-01-01T07:33:19Z,18.46,86.26,15.5,86.26
2018-01-01T07:38:19Z,18.46,86.65,15.49,86.65
2018-01-01T07:43:19Z,18.45,86.74,15.49,86.74
2018-01-01T07:48:19Z,18.44,86.69,15.49,86.69
2018-01-01T07:53:19Z,18.43,86.52,15.49,86.52
2018-01-01T07:58:19Z,18.42,86.31,15.48,86.31
2018-01-01T08:03:19Z,18.4,85.93,15.48,85.93
2018-01-01T08:08:19Z,18.4,85.79,15.48,85.79
2018-01-01T08:13:19Z,18.39,85.65,15.48,85.65
2018-01-01T08:18:19Z,18.37,85.56,15.48,85.56
2018-01-01T08:23:20Z,18.37,85.67,15.48,85.66
2018-01-01T08:28:19Z,18.37,85.44,15.48,85.44
2018-01-01T08:33:19Z,18.36,85.47,15.48,85.47
2018-01-01T08:38:19Z,18.35,85.46,15.48,85.46
2018-01-01T08:43:19Z,18.34,85.59,15.48,85.59
2018-01-01T08:48:19Z,18.34,85.72,15.47,85.72
2018-01-01T08:53:19Z,18.33,85.82,15.48,85.82
2018-01-01T08:58:20Z,18.32,86.02,15.48,86.02
2018-01-01T09:03:19Z,18.32,86.04,15.48,86.04
2018-01-01T09:08:19Z,18.31,86.2,15.48,86.2
2018-01-01T09:13:19Z,18.31,86.17,15.48,86.17
2018-01-01T09:18:19Z,18.3,86.13,15.48,86.13
2018-01-01T09:23:19Z,18.29,86.32,15.48,86.32
2018-01-01T09:28:19Z,18.29,86.22,15.48,86.22
2018-01-01T09:33:19Z,18.28,85.81,15.48,85.8
2018-01-01T09:38:20Z,18.27,85.51,15.49,85.51
2018-01-01T09:43:19Z,18.26,85.28,15.49,85.28
2018-01-01T09:48:19Z,18.25,85.15,15.49,85.15
2018-01-01T09:53:19Z,18.24,85.65,15.48,85.65
2018-01-01T09:58:19Z,18.23,85.7,15.49,85.7
2018-01-01T10:03:19Z,18.22,85.84,15.49,85.84
2018-01-01T10:08:19Z,18.22,85.94,15.49,85.94
2018-01-01T10:13:19Z,18.21,85.97,15.49,85.97
2018-01-01T10:18:19Z,18.21,86.05,15.49,86.04
2018-01-01T10:23:19Z,18.21,85.69,15.49,85.69
2018-01-01T10:28:19Z,18.2,85.25,15.49,85.25
2018-01-01T10:33:19Z,18.19,85.02,15.49,85.02
2018-01-01T10:38:19Z,18.19,84.69,15.49,84.69
2018-01-01T10:43:19Z,18.19,84.44,15.5,84.44
2018-01-01T10:48:20Z,18.18,84.23,15.49,84.23
2018-01-01T10:53:19Z,18.18,84.0,15.49,84.0
2018-01-01T10:58:19Z,18.17,83.79,15.49,83.79
2018-01-01T11:03:19Z,18.17,83.6,15.49,83.6
2018-01-01T11:08:20Z,18.17,83.4,15.49,83.4
2018-01-01T11:13:19Z,18.17,83.22,15.49,83.22
2018-01-01T11:18:20Z,18.17,83.02,15.5,83.02
2018-01-01T11:23:20Z,18.17,82.8,15.5,82.8
2018-01-01T11:28:19Z,18.16,82.67,15.49,82.67
2018-01-01T11:33:20Z,18.16,82.52,15.49,82.52
2018-01-01T11:38:19Z,18.16,82.41,15.5,82.41
2018-01-01T11:43:19Z,18.16,82.4,15.5,82.4
2018-01-01T11:48:20Z,18.15,82.45,15.5,82.45
2018-01-01T11:53:20Z,18.15,82.46,15.5,82.46
2018-01-01T11:58:20Z,18.14,82.32,15.49,82.32
2018-01-01T12:03:20Z,18.14,82.33,15.5,82.33
2018-01-01T12:08:20Z,18.14,82.26,15.5,82.26
2018-01-01T12:13:20Z,18.14,82.15,15.5,82.15
2018-01-01T12:18:20Z,18.13,82.28,15.5,82.28
2018-01-01T12:23:20Z,18.13,82.22,15.5,82.21
2018-01-01T12:28:19Z,18.13,82.11,15.5,82.11
2018-01-01T12:33:20Z,18.12,82.16,15.5,82.16
2018-01-01T12:38:20Z,18.12,82.14,15.5,82.14
2018-01-01T12:43:20Z,18.12,81.94,15.5,81.94
2018-01-01T12:48:19Z,18.11,81.8,15.5,81.8
2018-01-01T12:53:20Z,18.1,81.63,15.5,81.63
2018-01-01T12:58:20Z,18.1,81.59,15.5,81.59
2018-01-01T13:03:20Z,18.1,81.46,15.5,81.46
2018-01-01T13:08:20Z,18.1,81.35,15.5,81.35
2018-01-01T13:13:20Z,18.1,81.19,15.5,81.19
2018-01-01T13:18:20Z,18.1,81.25,15.51,81.25
2018-01-01T13:23:20Z,18.1,81.11,15.51,81.11
2018-01-01T13:28:20Z,18.09,81.04,15.51,81.04
2018-01-01T13:33:20Z,18.09,81.16,15.51,81.17
2018-01-01T13:38:20Z,18.08,81.21,15.5,81.21
2018-01-01T13:43:20Z,18.09,81.22,15.51,81.22
2018-01-01T13:48:20Z,18.08,81.32,15.51,81.32
2018-01-01T13:53:20Z,18.08,81.46,15.51,81.46
2018-01-01T13:58:20Z,18.08,81.58,15.51,81.58
2018-01-01T14:03:20Z,18.08,81.54,15.51,81.54
2018-01-01T14:08:20Z,18.07,81.47,15.51,81.46
2018-01-01T14:13:20Z,18.07,81.36,15.51,81.36
2018-01-01T14:18:20Z,18.07,81.46,15.51,81.46
2018-01-01T14:23:20Z,18.07,81.44,15.51,81.44
2018-01-01T14:28:20Z,18.07,81.42,15.51,81.42
2018-01-01T14:33:20Z,18.07,81.44,15.51,81.44
2018-01-01T14:38:20Z,18.07,81.53,15.51,81.53
2018-01-01T14:43:20Z,18.07,81.63,15.51,81.63
2018-01-01T14:48:20Z,18.07,81.66,15.51,81.66
2018-01-01T14:53:20Z,18.06,81.76,15.52,81.76
2018-01-01T14:58:20Z,18.07,81.78,15.52,81.78
2018-01-01T15:03:20Z,18.06,81.75,15.52,81.75
2018-01-01T15:08:20Z,18.05,81.7,15.52,81.7
2018-01-01T15:13:20Z,18.05,81.8,15.52,81.8
2018-01-01T15:18:20Z,18.05,81.73,15.52,81.73
2018-01-01T15:23:20Z,18.05,81.81,15.52,81.81
2018-01-01T15:28:20Z,18.05,81.86,15.52,81.86
2018-01-01T15:33:20Z,18.05,81.99,15.52,81.99
2018-01-01T15:38:20Z,18.05,82.15,15.53,82.15
2018-01-01T15:43:20Z,18.05,82.2,15.53,82.2
2018-01-01T15:48:20Z,18.05,82.26,15.53,82.26
2018-01-01T15:53:20Z,18.05,82.27,15.53,82.27
2018-01-01T15:58:20Z,18.05,82.25,15.53,82.25
2018-01-01T16:03:20Z,18.05,82.13,15.53,82.13
2018-01-01T16:08:20Z,18.04,81.94,15.54,81.94
2018-01-01T16:13:20Z,18.04,82.22,15.53,82.22
2018-01-01T16:18:20Z,18.04,82.31,15.53,82.31
2018-01-01T16:23:20Z,18.04,82.54,15.54,82.54
2018-01-01T16:28:20Z,18.04,82.58,15.54,82.58
2018-01-01T16:33:20Z,18.03,82.61,15.54,82.61
2018-01-01T16:38:20Z,18.04,82.85,15.54,82.85
2018-01-01T16:43:20Z,18.03,82.86,15.54,82.86
2018-01-01T16:48:20Z,18.04,83.0,15.54,83.0
2018-01-01T16:53:20Z,18.03,83.04,15.54,83.04
2018-01-01T16:58:20Z,18.03,83.16,15.55,83.16
2018-01-01T17:03:20Z,18.03,83.21,15.55,83.21
2018-01-01T17:08:20Z,18.03,83.24,15.54,83.24
2018-01-01T17:13:20Z,18.02,83.27,15.55,83.27
2018-01-01T17:18:20Z,18.02,83.33,15.55,83.33
2018-01-01T17:23:20Z,18.01,83.29,15.55,83.29
2018-01-01T17:28:20Z,18.01,83.21,15.55,83.21
2018-01-01T17:33:20Z,18.01,83.33,15.55,83.33
2018-01-01T17:38:20Z,18.01,83.27,15.55,83.27
2018-01-01T17:43:20Z,18.0,83.3,15.56,83.3
2018-01-01T17:48:20Z,18.0,83.36,15.56,83.36
2018-01-01T17:53:20Z,18.0,83.38,15.56,83.38
2018-01-01T17:58:20Z,18.0,83.39,15.56,83.39
2018-01-01T18:03:20Z,18.0,83.39,15.56,83.39
2018-01-01T18:08:20Z,18.0,83.34,15.56,83.34
2018-01-01T18:13:20Z,18.0,83.34,15.56,83.34
2018-01-01T18:18:20Z,18.0,83.38,15.56,83.38
2018-01-01T18:23:20Z,17.99,83.43,15.56,83.43
2018-01-01T18:28:20Z,17.99,83.43,15.56,83.43
2018-01-01T18:33:20Z,17.99,83.47,15.56,83.47
2018-01-01T18:38:20Z,17.99,83.52,15.56,83.52
2018-01-01T18:43:20Z,17.98,83.56,15.56,83.56
2018-01-01T18:48:20Z,17.98,83.65,15.56,83.65
2018-01-01T18:53:20Z,17.98,83.66,15.56,83.66
2018-01-01T18:58:20Z,17.98,83.68,15.56,83.68
2018-01-01T19:03:20Z,17.97,83.75,15.56,83.75
2018-01-01T19:08:20Z,17.97,83.74,15.56,83.74
2018-01-01T19:13:20Z,17.97,83.73,15.56,83.73
2018-01-01T19:18:20Z,17.96,83.72,15.56,83.72
2018-01-01T19:23:20Z,17.96,83.77,15.56,83.77
2018-01-01T19:28:20Z,17.96,83.78,15.56,83.78
2018-01-01T19:33:20Z,17.96,83.78,15.56,83.78
2018-01-01T19:38:20Z,17.96,83.86,15.56,83.85
2018-01-01T19:43:20Z,17.96,83.94,15.56,83.94
2018-01-01T19:48:20Z,17.96,83.96,15.57,83.96
2018-01-01T19:53:20Z,17.96,83.96,15.56,83.96
2018-01-01T19:58:20Z,17.97,84.03,15.56,84.03
2018-01-01T20:03:20Z,17.97,84.11,15.56,84.11
2018-01-01T20:08:20Z,17.97,84.09,15.56,84.09
2018-01-01T20:13:20Z,17.97,84.15,15.57,84.15
2018-01-01T20:18:20Z,17.96,84.13,15.56,84.13
2018-01-01T20:23:20Z,17.96,84.23,15.57,84.23
2018-01-01T20:28:20Z,17.95,84.27,15.57,84.27
2018-01-01T20:33:20Z,17.96,84.31,15.57,84.31
2018-01-01T20:38:20Z,17.96,84.29,15.57,84.29
2018-01-01T20:43:20Z,17.95,84.05,15.57,84.05
2018-01-01T20:48:20Z,17.95,83.87,15.57,83.87
2018-01-01T20:53:20Z,17.95,83.78,15.57,83.78
2018-01-01T20:58:20Z,17.94,83.78,15.57,83.78
2018-01-01T21:03:20Z,17.94,83.64,15.57,83.64
2018-01-01T21:08:20Z,17.94,83.47,15.57,83.47
2018-01-01T21:13:20Z,17.94,83.81,15.57,83.81
2018-01-01T21:18:20Z,17.94,83.83,15.57,83.83
2018-01-01T21:23:20Z,17.94,83.92,15.57,83.92
2018-01-01T21:28:20Z,17.94,84.13,15.57,84.13
2018-01-01T21:33:20Z,17.94,84.21,15.57,84.21
2018-01-01T21:38:20Z,17.94,84.26,15.57,84.26
2018-01-01T21:43:20Z,17.95,84.51,15.57,84.51
2018-01-01T21:48:20Z,17.94,84.68,15.57,84.68
2018-01-01T21:53:20Z,17.94,84.91,15.57,84.91
2018-01-01T21:58:20Z,17.94,85.2,15.57,85.2
2018-01-01T22:03:20Z,17.94,85.32,15.57,85.32
2018-01-01T22:08:20Z,17.95,85.51,15.57,85.51
2018-01-01T22:13:20Z,17.94,85.8,15.57,85.8
2018-01-01T22:18:20Z,17.94,86.06,15.57,86.06
2018-01-01T22:23:20Z,17.94,86.14,15.58,86.14
2018-01-01T22:28:20Z,17.94,86.63,15.57,86.63
2018-01-01T22:33:20Z,17.94,86.72,15.58,86.72
2018-01-01T22:38:20Z,17.94,86.73,15.58,86.73
2018-01-01T22:43:20Z,17.94,86.66,15.58,86.66
2018-01-01T22:48:20Z,17.94,86.82,15.58,86.82
2018-01-01T22:53:20Z,17.94,86.89,15.58,86.89
2018-01-01T22:58:20Z,17.93,86.94,15.58,86.94
2018-01-01T23:03:20Z,17.94,87.01,15.58,87.01
2018-01-01T23:08:20Z,17.93,87.1,15.58,87.1
2018-01-01T23:13:20Z,17.94,87.26,15.58,87.26
2018-01-01T23:18:20Z,17.94,87.53,15.58,87.53
2018-01-01T23:23:20Z,17.94,87.53,15.58,87.53
2018-01-01T23:28:20Z,17.94,87.69,15.58,87.7
2018-01-01T23:33:20Z,17.93,87.89,15.58,87.89
2018-01-01T23:38:20Z,17.93,87.96,15.58,87.96
2018-01-01T23:43:20Z,17.93,88.02,15.58,88.02
2018-01-01T23:48:20Z,17.93,87.97,15.58,87.97
2018-01-01T23:53:20Z,17.93,88.03,15.58,88.03
2018-01-01T23:58:20Z,17.92,88.11,15.58,88.11
2018-01-02T00:03:20Z,17.92,88.11,15.59,88.11
2018-01-02T00:08:20Z,17.92,88.13,15.59,88.13
2018-01-02T00:13:20Z,17.92,88.2,15.59,88.2
2018-01-02T00:18:20Z,17.92,88.32,15.58,88.32
2018-01-02T00:23:20Z,17.91,88.25,15.59,88.25
2018-01-02T00:28:20Z,17.92,88.27,15.59,88.27
2018-01-02T00:33:20Z,17.92,88.28,15.59,88.28
2018-01-02T00:38:20Z,17.91,88.41,15.59,88.41
2018-01-02T00:43:20Z,17.92,88.45,15.59,88.45
2018-01-02T00:48:20Z,17.91,88.56,15.59,88.56
2018-01-02T00:53:20Z,17.91,88.69,15.58,88.69
2018-01-02T00:58:20Z,17.91,88.76,15.58,88.76
2018-01-02T01:03:21Z,17.91,88.79,15.58,88.79
2018-01-02T01:08:21Z,17.91,88.8,15.59,88.8
2018-01-02T01:13:21Z,17.91,88.82,15.59,88.82
2018-01-02T01:18:20Z,17.91,88.93,15.59,88.93
2018-01-02T01:23:20Z,17.91,88.87,15.59,88.87
2018-01-02T01:28:21Z,17.91,88.88,15.59,88.88
2018-01-02T01:33:20Z,17.91,89.0,15.59,88.99
2018-01-02T01:38:21Z,17.91,89.0,15.59,89.0
2018-01-02T01:43:20Z,17.91,88.96,15.59,88.96
2018-01-02T01:48:20Z,17.9,89.19,15.59,89.19
2018-01-02T01:53:20Z,17.91,89.24,15.59,89.24
2018-01-02T01:58:21Z,17.91,89.28,15.59,89.28
2018-01-02T02:03:21Z,17.91,89.26,15.59,89.26
2018-01-02T02:08:20Z,17.91,89.28,15.59,89.28
2018-01-02T02:13:21Z,17.91,89.27,15.59,89.27
2018-01-02T02:18:21Z,17.91,89.28,15.59,89.28
2018-01-02T02:23:20Z,17.91,89.3,15.59,89.3
2018-01-02T02:28:21Z,17.91,89.38,15.59,89.38
2018-01-02T02:33:21Z,17.91,89.4,15.59,89.4
2018-01-02T02:38:20Z,17.91,89.37,15.59,89.37
2018-01-02T02:43:20Z,17.91,89.48,15.6,89.48
2018-01-02T02:48:20Z,17.91,89.41,15.59,89.41
2018-01-02T02:53:21Z,17.9,89.43,15.6,89.43
2018-01-02T02:58:21Z,17.91,89.45,15.59,89.45
2018-01-02T03:03:21Z,17.91,89.45,15.6,89.45
2018-01-02T03:08:21Z,17.91,89.47,15.6,89.47
2018-01-02T03:13:21Z,17.91,89.49,15.6,89.49
2018-01-02T03:18:21Z,17.91,89.37,15.6,89.37
2018-01-02T03:23:20Z,17.91,89.43,15.6,89.43
2018-01-02T03:28:21Z,17.91,89.58,15.6,89.58
2018-01-02T03:33:21Z,17.91,89.53,15.6,89.53
2018-01-02T03:38:21Z,17.91,89.62,15.6,89.62
2018-01-02T03:43:21Z,17.91,89.52,15.6,89.52
2018-01-02T03:48:21Z,17.91,89.7,15.6,89.71
2018-01-02T03:53:20Z,17.91,89.67,15.61,89.67
2018-01-02T03:58:21Z,17.91,89.44,15.61,89.44
2018-01-02T04:03:21Z,17.91,89.51,15.61,89.51
2018-01-02T04:08:21Z,17.91,89.33,15.61,89.33
2018-01-02T04:13:21Z,17.91,89.48,15.61,89.48
2018-01-02T04:18:21Z,17.91,89.54,15.61,89.54
2018-01-02T04:23:21Z,17.91,89.5,15.61,89.5
2018-01-02T04:28:21Z,17.9,89.5,15.62,89.5
2018-01-02T04:33:21Z,17.9,89.47,15.62,89.47
2018-01-02T04:38:21Z,17.89,89.37,15.61,89.37
2018-01-02T04:43:21Z,17.89,89.15,15.62,89.15
2018-01-02T04:48:21Z,17.89,89.32,15.62,89.32
2018-01-02T04:53:21Z,17.89,89.12,15.62,89.12
2018-01-02T04:58:21Z,17.9,89.05,15.62,89.05
2018-01-02T05:03:21Z,17.9,89.03,15.62,89.03
2018-01-02T05:08:21Z,17.9,88.99,15.62,88.99
2018-01-02T05:13:21Z,17.9,88.86,15.62,88.86
2018-01-02T05:18:21Z,17.91,88.85,15.62,88.85
2018-01-02T05:23:21Z,17.91,88.64,15.63,88.64
2018-01-02T05:28:21Z,17.91,88.54,15.63,88.54
2018-01-02T05:33:21Z,17.91,88.31,15.63,88.31
2018-01-02T05:38:21Z,17.91,88.21,15.63,88.21
2018-01-02T05:43:21Z,17.91,88.0,15.63,88.0
2018-01-02T05:48:21Z,17.91,87.82,15.63,87.82
2018-01-02T05:53:21Z,17.91,87.69,15.63,87.69
2018-01-02T05:58:21Z,17.92,87.5,15.63,87.5
2018-01-02T06:03:21Z,17.92,87.33,15.63,87.33
2018-01-02T06:08:21Z,17.92,87.2,15.63,87.2
2018-01-02T06:13:21Z,17.92,87.08,15.64,87.08
2018-01-02T06:18:21Z,17.92,86.95,15.64,86.95
2018-01-02T06:23:21Z,17.92,87.06,15.64,87.06
2018-01-02T06:28:21Z,17.92,86.84,15.64,86.84
2018-01-02T06:33:21Z,17.92,86.62,15.64,86.62
2018-01-02T06:38:21Z,17.92,86.54,15.64,86.54
2018-01-02T06:43:21Z,17.92,86.61,15.64,86.61
2018-01-02T06:48:21Z,17.93,86.72,15.65,86.72
2018-01-02T06:53:21Z,17.93,86.7,15.65,86.7
2018-01-02T06:58:21Z,17.93,86.67,15.65,86.67
2018-01-02T07:03:21Z,17.93,86.73,15.65,86.73
2018-01-02T07:08:21Z,17.92,86.63,15.65,86.63
2018-01-02T07:13:21Z,17.92,86.48,15.65,86.48
2018-01-02T07:18:21Z,17.91,86.6,15.65,86.6
2018-01-02T07:23:21Z,17.92,86.68,15.65,86.68
2018-01-02T07:28:21Z,17.92,86.69,15.65,86.69
2018-01-02T07:33:21Z,17.92,86.38,15.66,86.38
2018-01-02T07:38:21Z,17.92,86.56,15.66,86.56
2018-01-02T07:43:21Z,17.92,86.72,15.66,86.72
2018-01-02T07:48:21Z,17.93,86.64,15.66,86.64
2018-01-02T07:53:21Z,17.93,86.31,15.66,86.31
2018-01-02T07:58:21Z,17.93,86.26,15.66,86.27
2018-01-02T08:03:21Z,17.94,86.56,15.66,86.56
2018-01-02T08:08:21Z,17.94,86.49,15.66,86.49
2018-01-02T08:13:21Z,17.94,86.62,15.66,86.62
2018-01-02T08:18:21Z,17.95,86.52,15.66,86.52
2018-01-02T08:23:21Z,17.94,86.13,15.67,86.13
2018-01-02T08:28:21Z,17.95,85.92,15.67,85.92
2018-01-02T08:33:21Z,17.95,85.76,15.67,85.76
2018-01-02T08:38:21Z,17.96,85.59,15.67,85.59
2018-01-02T08:43:21Z,17.96,85.39,15.67,85.39
2018-01-02T08:48:21Z,17.96,85.29,15.67,85.29
2018-01-02T08:53:21Z,17.97,85.22,15.68,85.22
2018-01-02T08:58:21Z,17.97,85.26,15.68,85.26
2018-01-02T09:03:21Z,17.97,84.99,15.68,84.99
2018-01-02T09:08:21Z,17.98,84.58,15.68,84.58
2018-01-02T09:13:21Z,17.98,84.32,15.69,84.32
2018-01-02T09:18:21Z,17.98,84.05,15.69,84.04
2018-01-02T09:23:21Z,17.99,83.81,15.69,83.81
2018-01-02T09:28:21Z,17.99,83.6,15.69,83.6
2018-01-02T09:33:21Z,18.0,83.46,15.69,83.46
2018-01-02T09:38:21Z,18.0,83.33,15.7,83.33
2018-01-02T09:43:21Z,18.01,83.14,15.7,83.14
2018-01-02T09:48:21Z,18.0,82.98,15.7,82.98
2018-01-02T09:53:21Z,18.01,82.69,15.7,82.69
2018-01-02T09:58:21Z,18.01,82.44,15.7,82.44
2018-01-02T10:03:21Z,18.02,82.21,15.7,82.21
2018-01-02T10:08:21Z,18.02,81.85,15.71,81.85
2018-01-02T10:13:21Z,18.03,81.6,15.71,81.6
2018-01-02T10:18:21Z,18.03,81.46,15.71,81.46
2018-01-02T10:23:21Z,18.03,81.08,15.71,81.08
2018-01-02T10:28:21Z,18.04,80.91,15.71,80.91
2018-01-02T10:33:21Z,18.04,80.82,15.72,80.82
2018-01-02T10:38:21Z,18.04,80.78,15.72,80.78
2018-01-02T10:43:21Z,18.05,80.79,15.72,80.79
2018-01-02T10:48:21Z,18.05,80.7,15.72,80.7
2018-01-02T10:53:21Z,18.05,80.64,15.72,80.64
2018-01-02T10:58:21Z,18.05,80.59,15.72,80.59
2018-01-02T11:03:21Z,18.06,80.67,15.72,80.67
2018-01-02T11:08:21Z,18.07,80.67,15.73,80.67
2018-01-02T11:13:21Z,18.07,80.67,15.73,80.67
2018-01-02T11:18:21Z,18.07,80.6,15.73,80.6
2018-01-02T11:23:21Z,18.08,80.61,15.73,80.61
2018-01-02T11:28:21Z,18.08,80.57,15.74,80.57
2018-01-02T11:33:21Z,18.09,80.52,15.74,80.52
2018-01-02T11:38:21Z,18.09,80.48,15.74,80.48
2018-01-02T11:43:21Z,18.09,80.46,15.74,80.46
2018-01-02T11:48:21Z,18.1,80.5,15.75,80.5
2018-01-02T11:53:21Z,18.1,80.46,15.75,80.46
2018-01-02T11:58:21Z,18.11,80.27,15.75,80.27
2018-01-02T12:03:21Z,18.11,80.39,15.75,80.39
2018-01-02T12:08:21Z,18.11,80.37,15.76,80.37
2018-01-02T12:13:21Z,18.12,80.37,15.76,80.37
2018-01-02T12:18:21Z,18.13,80.46,15.76,80.46
2018-01-02T12:23:21Z,18.13,80.51,15.76,80.51
2018-01-02T12:28:21Z,18.13,80.54,15.76,80.54
2018-01-02T12:33:21Z,18.14,80.67,15.77,80.67
2018-01-02T12:38:21Z,18.14,80.65,15.77,80.65
2018-01-02T12:43:21Z,18.14,80.55,15.77,80.55
2018-01-02T12:48:21Z,18.15,80.58,15.77,80.58
2018-01-02T12:53:21Z,18.16,80.57,15.77,80.57
2018-01-02T12:58:21Z,18.16,80.49,15.78,80.49
2018-01-02T13:03:21Z,18.16,80.58,15.78,80.58
2018-01-02T13:08:21Z,18.16,80.64,15.78,80.64
2018-01-02T13:13:21Z,18.17,80.64,15.78,80.64
2018-01-02T13:18:21Z,18.17,80.73,15.79,80.73
2018-01-02T13:23:21Z,18.18,80.74,15.79,80.74
2018-01-02T13:28:21Z,18.19,80.83,15.79,80.83
