timestamp,运行时间,平均速度,油压,冷却剂温度,电池电压,总网有功电能,总有功功率,总无功功率,总视在功率,运行
2018-01-23T17:38:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T17:43:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T17:48:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T17:53:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T17:58:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:03:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:08:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:13:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:18:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:23:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:28:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:33:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:38:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:43:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:48:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:53:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T18:58:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:03:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:08:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:13:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:18:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:23:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:28:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:33:10Z,5418.55,0.0,0.0,540.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:38:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:43:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:48:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:53:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T19:58:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:03:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:08:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:13:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:18:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:23:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:28:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:33:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:38:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:43:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:48:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:53:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T20:58:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:03:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:08:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:13:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:18:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:23:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:28:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:33:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:38:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:43:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:48:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:53:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T21:58:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:03:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:08:10Z,5418.55,0.0,0.0,540.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:13:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:18:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:23:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:28:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:33:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:38:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:43:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:48:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:53:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T22:58:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:03:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:08:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:13:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:18:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:23:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:28:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:33:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:38:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:43:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:48:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:53:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-23T23:58:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:03:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:08:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:13:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:18:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:23:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:28:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:33:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:38:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:43:10Z,5418.55,0.0,0.0,540.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:48:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:53:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T00:58:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:03:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:08:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:13:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:18:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:23:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:28:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:33:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:38:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:43:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:48:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:53:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T01:58:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:03:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:08:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:13:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:18:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:23:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:28:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:33:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:38:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:43:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:48:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:53:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T02:58:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:03:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:08:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:13:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:18:10Z,5418.55,0.0,0.0,540.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:23:10Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:28:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:33:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:38:10Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:43:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:48:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:53:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T03:58:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:03:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:08:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:13:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:18:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:23:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:28:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:33:10Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:38:10Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:43:10Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:48:10Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:53:10Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T04:58:10Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:03:10Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:08:11Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:13:10Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:18:11Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:23:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:28:10Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:33:11Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:38:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:43:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:48:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:53:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T05:58:11Z,5418.55,0.0,0.0,540.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:03:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:08:11Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:13:11Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:18:11Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:23:11Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:28:11Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:33:11Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:38:11Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:43:11Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:48:11Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:53:11Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T06:58:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:03:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:08:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:13:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:18:11Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:23:11Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:28:11Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:33:11Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:38:11Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:43:11Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:48:11Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:53:11Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T07:58:11Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:03:11Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:08:11Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:13:11Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:18:11Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:23:11Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:28:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:33:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:38:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:43:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:48:11Z,5418.55,0.0,0.0,530.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:53:11Z,5418.55,0.0,0.0,520.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T08:58:11Z,5418.55,0.0,0.0,510.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:03:11Z,5418.55,0.0,0.0,500.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:08:11Z,5418.55,0.0,0.0,490.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:13:11Z,5418.55,0.0,0.0,480.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:18:11Z,5418.55,0.0,0.0,470.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:23:11Z,5418.55,0.0,0.0,460.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:28:11Z,5418.55,0.0,0.0,450.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:33:11Z,5418.55,0.0,0.0,440.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:38:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:43:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:48:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:53:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T09:58:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:03:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:08:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:13:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:18:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:23:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:28:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:33:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:38:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:43:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:48:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:53:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T10:58:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:03:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:08:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:13:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:18:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:23:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:28:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:33:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:38:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:43:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:48:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:53:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T11:58:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:03:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:08:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:13:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:18:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:23:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:28:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:33:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:38:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:43:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:48:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:53:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T12:58:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
2018-01-24T13:03:11Z,5418.55,0.0,0.0,430.0,273.0,6755197.0,0.0,0.0,0.0,0.0
